,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50
1799689,0.4597828686237335,0.4661307632923126,0.4375789761543274,0.5616723895072937,0.5439782738685608,0.44307222962379456,0.6154292225837708,0.5969374775886536,0.47563475370407104,0.3866998255252838,0.5382959842681885,0.4833912253379822,0.5382540822029114,0.5086327791213989,0.5442440509796143,0.5715643763542175,0.6253005862236023,0.6553844213485718,0.5288676619529724,0.5573323369026184,0.5563688278198242,0.4721779525279999,0.47999894618988037,0.46056514978408813
1839183,0.48067769408226013,0.4127979874610901,0.5046472549438477,0.6093717217445374,0.5393843650817871,0.4774216413497925,0.5364891886711121,0.5345600843429565,0.45262429118156433,0.49834588170051575,0.5770297646522522,0.42654696106910706,0.5086374878883362,0.45314669609069824,0.4676007032394409,0.5302298069000244,0.5725090503692627,0.6101748943328857,0.470333069562912,0.48065170645713806,0.5246396660804749,0.4706128239631653,0.546008288860321,0.4519929587841034
1839184,0.49278128147125244,0.44543948769569397,0.4397721588611603,0.5748132467269897,0.5756686925888062,0.47612127661705017,0.5309544205665588,0.5679561495780945,0.4798828959465027,0.4616222381591797,0.5274618864059448,0.43031448125839233,0.4813534617424011,0.5077288150787354,0.5117447376251221,0.5350735187530518,0.5885864496231079,0.6038587093353271,0.49886828660964966,0.44697439670562744,0.580815851688385,0.4411461353302002,0.44663476943969727,0.4828506112098694
1839185,0.5208125710487366,0.4765513241291046,0.5023247599601746,0.5466589331626892,0.609718382358551,0.49164092540740967,0.5574328303337097,0.6103463172912598,0.5001046061515808,0.41510969400405884,0.5676392316818237,0.4793781340122223,0.4568294286727905,0.5475335717201233,0.5406621098518372,0.5289024114608765,0.5890265703201294,0.5879409909248352,0.5138199329376221,0.42653021216392517,0.604881763458252,0.4485754668712616,0.49502551555633545,0.5420880317687988
1839365,0.4558880031108856,0.4490724503993988,0.5132978558540344,0.6092970967292786,0.5843077898025513,0.4584811329841614,0.5704588890075684,0.5754898190498352,0.46088936924934387,0.5051320791244507,0.5820673704147339,0.45080116391181946,0.5342993140220642,0.48245546221733093,0.5038925409317017,0.5569379925727844,0.5914930105209351,0.6338944435119629,0.4926573634147644,0.5248427987098694,0.5435633063316345,0.47726020216941833,0.532459020614624,0.4507007896900177
1839366,0.4868117570877075,0.47166645526885986,0.4644615948200226,0.5038763284683228,0.5827897787094116,0.4497823417186737,0.5652682781219482,0.5997039079666138,0.4773629903793335,0.4020708203315735,0.5511462688446045,0.4567989110946655,0.5004878044128418,0.5280184149742126,0.5365708470344543,0.5638566613197327,0.6103642582893372,0.6243743300437927,0.5099045634269714,0.489199697971344,0.6004279851913452,0.4573279023170471,0.4929116368293762,0.4963116943836212
1839546,0.4572727084159851,0.5164242386817932,0.43801116943359375,0.5205064415931702,0.5505287051200867,0.4223085641860962,0.5603306293487549,0.5599649548530579,0.47185227274894714,0.3999004662036896,0.4930611550807953,0.5022408366203308,0.5504075884819031,0.523430585861206,0.4537893831729889,0.5010826587677002,0.5261600613594055,0.6313380002975464,0.47536972165107727,0.6162788271903992,0.4719671905040741,0.5007095336914062,0.48548972606658936,0.4850083887577057
1839547,0.47729647159576416,0.4805067181587219,0.4776202440261841,0.41924965381622314,0.5549708008766174,0.43707528710365295,0.5898821353912354,0.5944885611534119,0.47563475370407104,0.34291091561317444,0.5194973945617676,0.4833912253379822,0.5405417084693909,0.4886106848716736,0.49753454327583313,0.545760989189148,0.5897956490516663,0.6485259532928467,0.4767797887325287,0.5916731953620911,0.5529595017433167,0.48311275243759155,0.4766906499862671,0.49078747630119324
1839728,0.46776533126831055,0.4589589834213257,0.4502792954444885,0.4560599625110626,0.5709946751594543,0.4039258658885956,0.5714003443717957,0.5574695467948914,0.48416993021965027,0.3436673879623413,0.4920176565647125,0.5260528326034546,0.5550867915153503,0.5552355647087097,0.4704107940196991,0.5081664323806763,0.5260183811187744,0.6486450433731079,0.4903654456138611,0.6318384408950806,0.4812898635864258,0.49516627192497253,0.5062485337257385,0.4851880967617035
1839729,0.486083060503006,0.5002238154411316,0.47793784737586975,0.41150838136672974,0.5676338076591492,0.4013277590274811,0.610964298248291,0.5934910178184509,0.48638105392456055,0.35442936420440674,0.5239385366439819,0.5138170123100281,0.5664370656013489,0.5342854857444763,0.5262821912765503,0.5502437353134155,0.5862956643104553,0.6650221943855286,0.4870869219303131,0.6103699207305908,0.5562015175819397,0.5156309008598328,0.48638680577278137,0.5131175518035889
1878677,0.4366428554058075,0.40701577067375183,0.4342597723007202,0.5063064098358154,0.5189669728279114,0.5283361673355103,0.5261759161949158,0.5217643976211548,0.48933088779449463,0.3857051432132721,0.4634072780609131,0.41380754113197327,0.47684571146965027,0.4163627326488495,0.5392975807189941,0.4605746567249298,0.5186925530433655,0.5869425535202026,0.45699217915534973,0.5948617458343506,0.4454907178878784,0.4830623269081116,0.45176827907562256,0.4593965411186218
