,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50
1728509,0.256232887506485,0.36156508326530457,0.3662724494934082,0.3368249833583832,0.3506440222263336,0.4164695739746094,0.3331650197505951,0.25810614228248596,0.3105456531047821,0.34160688519477844,0.3643956184387207,0.2532418668270111,0.2841643691062927,0.24487274885177612,0.2436096966266632,0.2793547511100769,0.22227193415164948,0.3633590638637543,0.2410200536251068,0.2464509904384613,0.23738066852092743,0.3098130524158478,0.3767070770263672,0.39785706996917725
1728690,0.23790481686592102,0.34792038798332214,0.3554284870624542,0.36246514320373535,0.30712875723838806,0.39243122935295105,0.3592228591442108,0.25935548543930054,0.32819515466690063,0.36239930987358093,0.42223793268203735,0.23904316127300262,0.29027894139289856,0.22588390111923218,0.2747906446456909,0.24801674485206604,0.256366103887558,0.3853735625743866,0.2576081156730652,0.27435827255249023,0.26082301139831543,0.2557869255542755,0.41424375772476196,0.5168888568878174
1728691,0.26130956411361694,0.3373218774795532,0.38323938846588135,0.3196563720703125,0.31851455569267273,0.39397016167640686,0.3530265688896179,0.2436131238937378,0.3258526027202606,0.3503357768058777,0.3926665186882019,0.25711119174957275,0.2695651650428772,0.24565179646015167,0.2526203989982605,0.274176687002182,0.25187888741493225,0.39133691787719727,0.2737445831298828,0.28479281067848206,0.24081721901893616,0.2929837107658386,0.3799187242984772,0.4153306782245636
1728872,0.24413105845451355,0.3123931884765625,0.3413167893886566,0.358756422996521,0.3333339989185333,0.3584160804748535,0.38262051343917847,0.27052974700927734,0.3309284448623657,0.3684110641479492,0.4438852369785309,0.26781517267227173,0.28511324524879456,0.233750119805336,0.28647616505622864,0.21949546039104462,0.2650000751018524,0.36235669255256653,0.2506401836872101,0.27731144428253174,0.2625683844089508,0.2360280156135559,0.3987996578216553,0.5168002843856812
1768366,0.24016079306602478,0.3267892301082611,0.3741685152053833,0.328267902135849,0.32823631167411804,0.3943348824977875,0.36368057131767273,0.23327794671058655,0.3408156633377075,0.3514072299003601,0.3624249994754791,0.2949877381324768,0.2862236499786377,0.2507449984550476,0.2757068872451782,0.25945061445236206,0.2727319300174713,0.36966758966445923,0.2600992023944855,0.31342360377311707,0.24191848933696747,0.26914578676223755,0.3593754768371582,0.4902365803718567
2036670,0.3492375612258911,0.44380104541778564,0.49673691391944885,0.559348464012146,0.5051172375679016,0.4168401062488556,0.42228034138679504,0.4911414086818695,0.3680594563484192,0.4722382128238678,0.43412479758262634,0.43020713329315186,0.48128271102905273,0.48228946328163147,0.46172240376472473,0.4328894019126892,0.46716785430908203,0.4177323281764984,0.37684208154678345,0.40988782048225403,0.4850617051124573,0.43727371096611023,0.4592110812664032,0.4716080129146576
2192080,0.4706960916519165,0.5052571892738342,0.6178611516952515,0.4892958104610443,0.38186004757881165,0.4620824158191681,0.3626416325569153,0.44553154706954956,0.3460198640823364,0.43248802423477173,0.5207594037055969,0.4481220841407776,0.5422371625900269,0.4565965533256531,0.5263112187385559,0.4358259439468384,0.4946949779987335,0.5365948677062988,0.5062551498413086,0.5099968314170837,0.4986564517021179,0.4056546986103058,0.4905567765235901,0.4600847065448761
2311113,0.5286648273468018,0.6097362637519836,0.5577276349067688,0.6098684072494507,0.4205990433692932,0.49210473895072937,0.43841513991355896,0.5064302086830139,0.48732659220695496,0.5336666703224182,0.4814537465572357,0.4536990821361542,0.4358026087284088,0.5920827984809875,0.5189805626869202,0.5418159365653992,0.6686451435089111,0.5575225353240967,0.48498615622520447,0.44712457060813904,0.545335590839386,0.5759233832359314,0.5769994258880615,0.46600815653800964
2350973,0.5286648273468018,0.5575512051582336,0.6862908005714417,0.6456080675125122,0.455637127161026,0.5237201452255249,0.47462108731269836,0.5986928939819336,0.36137545108795166,0.6282718181610107,0.5009472370147705,0.5671269297599792,0.5160557627677917,0.635330855846405,0.4971936047077179,0.6551135778427124,0.6288819909095764,0.5998499989509583,0.5952408313751221,0.5633061528205872,0.6075546145439148,0.6969432830810547,0.6610668301582336,0.5849241018295288
2350975,0.574931263923645,0.4760400950908661,0.6711588501930237,0.6434500813484192,0.650519073009491,0.549368143081665,0.47121596336364746,0.5765800476074219,0.38456404209136963,0.6126139163970947,0.49688446521759033,0.610260009765625,0.5400643348693848,0.6168215274810791,0.5025326013565063,0.6616259217262268,0.6099745035171509,0.6247429847717285,0.5968606472015381,0.5575672388076782,0.6159307956695557,0.6724734902381897,0.6368182301521301,0.6047237515449524
