,Subject_24,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48
1728509,0.264960914850235,0.31211504340171814,0.34642088413238525,0.3520761728286743,0.30803897976875305,0.3940541446208954,0.36883869767189026,0.2711370885372162,0.31961098313331604,0.2790641784667969,0.3419801592826843,0.33877965807914734,0.28130775690078735,0.249047189950943,0.21694661676883698,0.2954741418361664,0.24412134289741516,0.4083138108253479,0.2522898316383362,0.35138124227523804,0.27060985565185547,0.34230080246925354,0.33323755860328674,0.4189513921737671
1728690,0.25656431913375854,0.28771838545799255,0.35436367988586426,0.36085739731788635,0.3254578709602356,0.47023123502731323,0.384427934885025,0.3001972436904907,0.3195728659629822,0.3477991819381714,0.3987424969673157,0.31079480051994324,0.3101300895214081,0.2545223534107208,0.25822243094444275,0.2744372487068176,0.2507917881011963,0.38295701146125793,0.24123837053775787,0.3449638783931732,0.3147542476654053,0.24212536215782166,0.36523565649986267,0.4834762513637543
1728691,0.2654658555984497,0.2704739570617676,0.354463130235672,0.3247712254524231,0.3088872730731964,0.42013120651245117,0.38422054052352905,0.285788893699646,0.3073625862598419,0.3174227476119995,0.3918188214302063,0.31759369373321533,0.28881576657295227,0.2577597200870514,0.24812054634094238,0.29290974140167236,0.2334463894367218,0.43072283267974854,0.2523549497127533,0.3534190058708191,0.27068740129470825,0.29130277037620544,0.3581183850765228,0.4452589154243469
1728872,0.2589890956878662,0.25957363843917847,0.3482550382614136,0.35813313722610474,0.3648678660392761,0.44548702239990234,0.40949922800064087,0.32038426399230957,0.305968701839447,0.354981005191803,0.4268549084663391,0.3194081783294678,0.30443811416625977,0.26573818922042847,0.2965901792049408,0.2635897696018219,0.25784483551979065,0.409567266702652,0.2256004959344864,0.35036492347717285,0.32157760858535767,0.20617443323135376,0.3809352219104767,0.5099579095840454
1768366,0.24375489354133606,0.27371227741241455,0.37711384892463684,0.33395010232925415,0.32968130707740784,0.44668346643447876,0.3777443468570709,0.2699011564254761,0.33814537525177,0.33562880754470825,0.32505226135253906,0.37693268060684204,0.29787692427635193,0.27266204357147217,0.310992956161499,0.27014511823654175,0.2522677779197693,0.406445175409317,0.25507423281669617,0.28895318508148193,0.3180088400840759,0.2573190927505493,0.3443374037742615,0.4455468952655792
2036670,0.36227840185165405,0.4727964699268341,0.4886249303817749,0.5340834259986877,0.48272624611854553,0.4334891438484192,0.39780834317207336,0.48185017704963684,0.40977782011032104,0.4632686376571655,0.4342268407344818,0.4633151888847351,0.4693000316619873,0.4477376341819763,0.46422916650772095,0.4827699661254883,0.44208428263664246,0.4342590272426605,0.39785706996917725,0.3873470723628998,0.45221877098083496,0.4007665812969208,0.4415266513824463,0.4867439270019531
2192080,0.3973141312599182,0.5242980122566223,0.564218282699585,0.507807195186615,0.3835943937301636,0.4278794825077057,0.38083896040916443,0.4769033193588257,0.4254283607006073,0.4468264579772949,0.5361337065696716,0.4443102777004242,0.5491155385971069,0.4507766366004944,0.5307393074035645,0.4608333110809326,0.4837813973426819,0.5314782857894897,0.5124362111091614,0.5374742150306702,0.45255395770072937,0.41984423995018005,0.48136427998542786,0.4536570906639099
2311113,0.5911841988563538,0.5431343913078308,0.5437132716178894,0.6262992024421692,0.43470242619514465,0.4715801775455475,0.41172146797180176,0.5161381363868713,0.5497221350669861,0.5531544089317322,0.48215246200561523,0.43993547558784485,0.4319591224193573,0.6057142019271851,0.493519127368927,0.5093097686767578,0.649640679359436,0.573207676410675,0.4923812747001648,0.4379526674747467,0.518953263759613,0.5833477973937988,0.5880587100982666,0.4567543566226959
2350973,0.5317424535751343,0.47290053963661194,0.6314691305160522,0.6262992024421692,0.4653780162334442,0.4881538450717926,0.5178683996200562,0.6381403803825378,0.4209277331829071,0.6313945055007935,0.5276226997375488,0.5598081946372986,0.5501770377159119,0.6962786912918091,0.5092702507972717,0.6120508313179016,0.6288527250289917,0.6329497694969177,0.575420081615448,0.49247872829437256,0.5885735154151917,0.7021406292915344,0.6733425259590149,0.5853766202926636
2350975,0.5926089286804199,0.5336015820503235,0.6092162132263184,0.6682956218719482,0.6395998001098633,0.5220572352409363,0.5242562890052795,0.6137353777885437,0.43754029273986816,0.6114526987075806,0.5140217542648315,0.609740138053894,0.5668781995773315,0.6171034574508667,0.5163429975509644,0.6450651288032532,0.6250949501991272,0.6513276696205139,0.6224599480628967,0.4856981039047241,0.622977077960968,0.6635259389877319,0.6524038314819336,0.593436062335968
