,Subject_23,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47
1963300,0.5100764036178589,0.5397366881370544,0.5595402717590332,0.5867580771446228,0.4895387291908264,0.4992360770702362,0.4466932415962219,0.46822455525398254,0.5157005786895752,0.5127348303794861,0.5576876401901245,0.6354653239250183,0.574916660785675,0.45378804206848145,0.5354610085487366,0.5462946891784668,0.5519654750823975,0.46525660157203674,0.5418299436569214,0.5155406594276428,0.5228103399276733,0.5370620489120483,0.5067686438560486,0.5716546773910522
1963481,0.5191218852996826,0.5536698698997498,0.5466775894165039,0.5798873901367188,0.5012816786766052,0.46811333298683167,0.4434669613838196,0.4687838852405548,0.5110710859298706,0.515802264213562,0.5629885196685791,0.6390519142150879,0.5626425743103027,0.4641319811344147,0.5251157283782959,0.534721851348877,0.5920175909996033,0.4472632110118866,0.5379774570465088,0.49023622274398804,0.5278695821762085,0.5112977027893066,0.5214583873748779,0.6029535531997681
1964386,0.5242564082145691,0.6161186695098877,0.46568307280540466,0.5001122951507568,0.4580651521682739,0.44289034605026245,0.4377138018608093,0.43733805418014526,0.5168030858039856,0.5401834845542908,0.5142155289649963,0.5944740176200867,0.5520328879356384,0.4631952941417694,0.46997496485710144,0.4926765561103821,0.5326798558235168,0.4380631148815155,0.47645387053489685,0.5086517333984375,0.540709376335144,0.5126138925552368,0.4760686159133911,0.5779350399971008
1964567,0.49462729692459106,0.6052828431129456,0.4621668756008148,0.49636051058769226,0.4854873716831207,0.4027961194515228,0.4105345606803894,0.4562460780143738,0.48738914728164673,0.5296186208724976,0.5198675394058228,0.574700653553009,0.5192363262176514,0.4314224123954773,0.4348409175872803,0.46720513701438904,0.5080012679100037,0.4542994499206543,0.449430912733078,0.4757404625415802,0.514101505279541,0.5236666798591614,0.4561883211135864,0.556202232837677
2002613,0.5254351496696472,0.5386865139007568,0.5425158739089966,0.6032108664512634,0.48388198018074036,0.5465900897979736,0.47485220432281494,0.45082196593284607,0.5362392663955688,0.5638799667358398,0.5327789187431335,0.6194631457328796,0.6341153979301453,0.44967764616012573,0.5562651753425598,0.5879584550857544,0.5632887482643127,0.4682772755622864,0.542349636554718,0.5760625004768372,0.5426191091537476,0.47744494676589966,0.5328493714332581,0.5579200983047485
2002794,0.518770694732666,0.530319333076477,0.5428831577301025,0.5985365509986877,0.47498267889022827,0.523535430431366,0.4908958375453949,0.46610328555107117,0.5716197490692139,0.5635389685630798,0.5571081638336182,0.6675118207931519,0.6131430268287659,0.4512558579444885,0.5516995191574097,0.567060112953186,0.5725871324539185,0.467322438955307,0.5418127775192261,0.5285067558288574,0.538908064365387,0.46458834409713745,0.5302179455757141,0.5352186560630798
2002975,0.5215592980384827,0.5479819774627686,0.542769193649292,0.57218337059021,0.48908156156539917,0.49297407269477844,0.4819749593734741,0.46508193016052246,0.5728557109832764,0.568953275680542,0.5893135070800781,0.6693676114082336,0.6043013334274292,0.46029263734817505,0.5428293943405151,0.565970778465271,0.5897624492645264,0.45221155881881714,0.5306196808815002,0.5214625000953674,0.5199205875396729,0.4681209623813629,0.5388525724411011,0.5507344603538513
2002976,0.5179678201675415,0.5354670882225037,0.5536002516746521,0.5878539681434631,0.49051329493522644,0.4918311834335327,0.4851714074611664,0.43967559933662415,0.5719788074493408,0.5647139549255371,0.5790407061576843,0.6521955132484436,0.597348690032959,0.46257105469703674,0.5508625507354736,0.5668379068374634,0.5838269591331482,0.4357912838459015,0.5275818109512329,0.5194936990737915,0.5424755215644836,0.46828553080558777,0.5394206643104553,0.5233560800552368
2003880,0.5426252484321594,0.5946707725524902,0.4860064387321472,0.49853283166885376,0.46652647852897644,0.45484232902526855,0.41408807039260864,0.46190568804740906,0.5421609282493591,0.5418712496757507,0.5275557637214661,0.5860509872436523,0.5672812461853027,0.471388041973114,0.48979702591896057,0.4895590841770172,0.5572043061256409,0.45408254861831665,0.4758472144603729,0.5299288630485535,0.5375043153762817,0.5219355225563049,0.4922771751880646,0.5605045557022095
2003882,0.539982795715332,0.5679460167884827,0.5476981401443481,0.5221728086471558,0.47831231355667114,0.4287455379962921,0.42413267493247986,0.4445574879646301,0.5553694367408752,0.5590689182281494,0.5157054662704468,0.5892429351806641,0.6137853264808655,0.49589765071868896,0.49974364042282104,0.5084647536277771,0.5988777279853821,0.4162422716617584,0.4765210747718811,0.5619707107543945,0.5333290100097656,0.5185856819152832,0.530933141708374,0.5637351870536804
2004061,0.509602427482605,0.6186162829399109,0.48002889752388,0.49947434663772583,0.4627110958099365,0.4329228401184082,0.44708120822906494,0.47826045751571655,0.532912015914917,0.5279026627540588,0.5275140404701233,0.5733588337898254,0.5449569821357727,0.443560928106308,0.4655660390853882,0.4789067804813385,0.5331816673278809,0.46662044525146484,0.45710375905036926,0.4949704706668854,0.5575313568115234,0.5080925822257996,0.471156507730484,0.5552725791931152
2004063,0.5589891076087952,0.5964020490646362,0.5518871545791626,0.5354717969894409,0.4808802902698517,0.4531095027923584,0.41321155428886414,0.47917279601097107,0.5555090308189392,0.5679367184638977,0.5458462834358215,0.5907020568847656,0.5913253426551819,0.4621181786060333,0.5162503123283386,0.4922831952571869,0.5812403559684753,0.44896653294563293,0.4693169891834259,0.5397853255271912,0.5455473065376282,0.509698748588562,0.5172995328903198,0.5628367066383362
2004243,0.5003864169120789,0.6024875640869141,0.5140979290008545,0.5167223811149597,0.49862363934516907,0.41255486011505127,0.4271531105041504,0.5039476752281189,0.5360793471336365,0.5386072993278503,0.5325239896774292,0.5820915699005127,0.5349881052970886,0.4208761155605316,0.475487619638443,0.4718693196773529,0.5371811985969543,0.4915982782840729,0.4512181580066681,0.4967876672744751,0.5339632034301758,0.5158076286315918,0.48287099599838257,0.544337809085846
2004244,0.5228389501571655,0.6194151043891907,0.5399818420410156,0.5388855934143066,0.4896606504917145,0.4405786693096161,0.432087779045105,0.5087034702301025,0.5516875386238098,0.5608786344528198,0.5298548936843872,0.5886681079864502,0.5696033239364624,0.43302565813064575,0.5024845600128174,0.48552659153938293,0.5714160203933716,0.4713186025619507,0.4636748433113098,0.5196192860603333,0.5718271136283875,0.48893657326698303,0.5114954710006714,0.5573510527610779
2042108,0.5376286506652832,0.5650959610939026,0.579235315322876,0.6291590929031372,0.4771949350833893,0.5166192054748535,0.4364263713359833,0.4198547601699829,0.5299160480499268,0.5751462578773499,0.5490511655807495,0.6190070509910583,0.6558796763420105,0.4833034873008728,0.5665041208267212,0.6084495782852173,0.5841147899627686,0.4816882014274597,0.5960840582847595,0.5693067908287048,0.5298340320587158,0.47786691784858704,0.5743201375007629,0.5393736958503723
2042109,0.5403986573219299,0.5646949410438538,0.5916109085083008,0.6486392617225647,0.4812927544116974,0.4910370409488678,0.43815910816192627,0.41778916120529175,0.5141183137893677,0.5473156571388245,0.5440120100975037,0.6064687967300415,0.6413490772247314,0.49686625599861145,0.5617872476577759,0.5999763011932373,0.5645249485969543,0.4946039319038391,0.6005938053131104,0.566133439540863,0.5268734693527222,0.47754967212677,0.5729489326477051,0.5148500800132751
2042289,0.5204748511314392,0.5330994129180908,0.5759006142616272,0.6161417961120605,0.4839814007282257,0.5073609352111816,0.4583956003189087,0.42542457580566406,0.5633300542831421,0.5881839394569397,0.5463171601295471,0.6422704458236694,0.6442044973373413,0.47352516651153564,0.5566087365150452,0.6039140224456787,0.5897628664970398,0.4502144157886505,0.5592925548553467,0.5491198897361755,0.5508495569229126,0.46610012650489807,0.5684801936149597,0.5553800463676453
2042290,0.5441449880599976,0.5346343517303467,0.5846560001373291,0.6426323652267456,0.48619163036346436,0.48747241497039795,0.4431685507297516,0.414679616689682,0.5350357294082642,0.5656397342681885,0.5628405809402466,0.6156969666481018,0.6408635973930359,0.49583545327186584,0.563757598400116,0.6046313047409058,0.5858716368675232,0.45839864015579224,0.5703136920928955,0.5319785475730896,0.5531148314476013,0.48501428961753845,0.578400731086731,0.5405433773994446
