,Subject_23,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47
1805723,0.47698479890823364,0.5343540906906128,0.3922407627105713,0.5248308181762695,0.4150826334953308,0.3986131250858307,0.46000394225120544,0.4736921787261963,0.4234347939491272,0.4717780351638794,0.439488023519516,0.4775654375553131,0.47247183322906494,0.47037312388420105,0.4515705704689026,0.4777124226093292,0.540982186794281,0.3837966322898865,0.46934089064598083,0.40030908584594727,0.44708311557769775,0.3878413140773773,0.46502020955085754,0.41352295875549316
1805724,0.4599194824695587,0.5199649333953857,0.38937100768089294,0.5238558650016785,0.413648784160614,0.41186806559562683,0.43601492047309875,0.4901455044746399,0.4040064513683319,0.4567106366157532,0.439321905374527,0.45800018310546875,0.47965332865715027,0.43985864520072937,0.42707931995391846,0.4926307499408722,0.5181429386138916,0.4014268219470978,0.4586855173110962,0.3871229588985443,0.4409172236919403,0.3921467661857605,0.4309523105621338,0.41136232018470764
1839546,0.5248597264289856,0.4653225541114807,0.40518081188201904,0.5384582877159119,0.5316236019134521,0.5129609107971191,0.5177363753318787,0.5111597180366516,0.48419031500816345,0.3346385061740875,0.484065443277359,0.5372339487075806,0.5247126221656799,0.4656543731689453,0.46010640263557434,0.529100239276886,0.5648181438446045,0.6287932395935059,0.5291295647621155,0.6110565066337585,0.42853111028671265,0.4916558563709259,0.5209960341453552,0.5203309059143066
1878859,0.4749789834022522,0.43589162826538086,0.39584046602249146,0.529068648815155,0.49376291036605835,0.559145450592041,0.477921724319458,0.4803635776042938,0.4830473065376282,0.38307616114616394,0.5007462501525879,0.4758782386779785,0.5130176544189453,0.3936874270439148,0.43607455492019653,0.49659737944602966,0.5201258659362793,0.6140270829200745,0.477403461933136,0.5569096207618713,0.42199015617370605,0.48680776357650757,0.47457367181777954,0.5032739043235779
1879041,0.5001765489578247,0.4344545602798462,0.4218384325504303,0.5501327514648438,0.496288537979126,0.5388903617858887,0.49103671312332153,0.4970610439777374,0.474832147359848,0.38831913471221924,0.4670885503292084,0.5007030367851257,0.5139850378036499,0.4204432964324951,0.43841201066970825,0.49950045347213745,0.5417121648788452,0.6200679540634155,0.49192163348197937,0.5295886993408203,0.4237874448299408,0.4925004243850708,0.48798707127571106,0.5259447693824768
1879042,0.5035797953605652,0.49244216084480286,0.4001961350440979,0.436511367559433,0.5290084481239319,0.5350878834724426,0.49945107102394104,0.5153123736381531,0.4877561032772064,0.3801681399345398,0.4566267132759094,0.4959380328655243,0.49337413907051086,0.3659115731716156,0.5034339427947998,0.4955558478832245,0.5726122856140137,0.6400454044342041,0.49529945850372314,0.5440515875816345,0.5036649703979492,0.5131972432136536,0.45039188861846924,0.5453913807868958
2274194,0.3165743350982666,0.44717514514923096,0.3282890021800995,0.3795693814754486,0.30126601457595825,0.3799336552619934,0.34988081455230713,0.30923861265182495,0.31733018159866333,0.41611945629119873,0.35520684719085693,0.37874290347099304,0.3714045286178589,0.412214070558548,0.33841070532798767,0.34903034567832947,0.316118061542511,0.42396479845046997,0.29965880513191223,0.33076098561286926,0.32371604442596436,0.3316322863101959,0.31586453318595886,0.3912929892539978
2526579,0.19405891001224518,0.18793641030788422,0.25153037905693054,0.20716021955013275,0.21802283823490143,0.19895736873149872,0.2738645076751709,0.2708287835121155,0.20125162601470947,0.20710207521915436,0.2336273491382599,0.2184777557849884,0.28551727533340454,0.2048785239458084,0.2705881893634796,0.23670800030231476,0.2553436756134033,0.23346610367298126,0.21347983181476593,0.2307223528623581,0.15659476816654205,0.26232993602752686,0.3188720643520355,0.2784287929534912
4104960,0.549763023853302,0.44424059987068176,0.4445710778236389,0.6818072199821472,0.44760534167289734,0.4949634075164795,0.44764187932014465,0.602867066860199,0.44870996475219727,0.4366704225540161,0.5467232465744019,0.4529125392436981,0.46288254857063293,0.47592639923095703,0.45896798372268677,0.47242623567581177,0.5749601125717163,0.4472445845603943,0.4603134095668793,0.5255123972892761,0.4589930474758148,0.4687201976776123,0.3969980776309967,0.5112143754959106
4193576,0.5453136563301086,0.5217896699905396,0.551294207572937,0.5160019993782043,0.539714515209198,0.55987149477005,0.4796583652496338,0.4855178892612457,0.4254043400287628,0.477872759103775,0.5484688878059387,0.5682323575019836,0.5926260352134705,0.4890200197696686,0.4891267418861389,0.5558285117149353,0.4780519902706146,0.5226792693138123,0.5323094725608826,0.4663831889629364,0.49408474564552307,0.574661135673523,0.525729238986969,0.5760108828544617
4193758,0.5360584259033203,0.5423586368560791,0.5376723408699036,0.4942645728588104,0.5030802488327026,0.5656468272209167,0.4606653153896332,0.4666284918785095,0.39730381965637207,0.4684600830078125,0.5459753274917603,0.5379374623298645,0.5752202868461609,0.47376343607902527,0.4722609221935272,0.5183465480804443,0.47317761182785034,0.5128557085990906,0.5253321528434753,0.451010525226593,0.48802414536476135,0.5810636281967163,0.5043277144432068,0.5575565099716187
4193759,0.5389161705970764,0.5187696814537048,0.5217249989509583,0.4894118010997772,0.47107043862342834,0.5657045245170593,0.4425918757915497,0.43761542439460754,0.4144039750099182,0.4459621012210846,0.5342317819595337,0.5401363372802734,0.5414214134216309,0.4668359160423279,0.4611653983592987,0.5556166768074036,0.48757752776145935,0.4688320457935333,0.4988372325897217,0.45463767647743225,0.5002663135528564,0.5804508924484253,0.48321130871772766,0.5653857588768005
4615448,0.4596889317035675,0.4815034568309784,0.3154183030128479,0.4158218801021576,0.38117703795433044,0.45575740933418274,0.44256192445755005,0.42293354868888855,0.3906378746032715,0.37304413318634033,0.3852159082889557,0.3815646767616272,0.40568891167640686,0.4469730854034424,0.3777443766593933,0.4177541732788086,0.4593040347099304,0.45672839879989624,0.42126554250717163,0.3743204176425934,0.4953494668006897,0.3437000811100006,0.45078033208847046,0.4306831359863281
4696275,0.39344123005867004,0.3540916442871094,0.1443772315979004,0.18944108486175537,0.13292865455150604,0.37636661529541016,0.2426232248544693,0.37970268726348877,0.43577805161476135,0.3750907778739929,0.31463679671287537,0.3370986878871918,0.36210334300994873,0.1767558604478836,0.30286428332328796,0.1389368176460266,0.29525119066238403,0.23367741703987122,0.23177871108055115,0.4010184109210968,0.31509003043174744,0.3663123846054077,0.5174049139022827,0.3115525543689728
4809422,0.3561224639415741,0.39327484369277954,0.39053764939308167,0.37318503856658936,0.4021068513393402,0.3591099679470062,0.3889199197292328,0.3466670513153076,0.5016375184059143,0.3230912685394287,0.33135688304901123,0.3946782052516937,0.3962078392505646,0.3265921473503113,0.3653174042701721,0.2990732789039612,0.3682451546192169,0.43027105927467346,0.36278483271598816,0.26380008459091187,0.39479929208755493,0.34838131070137024,0.36022812128067017,0.3292721211910248
4849098,0.3366619944572449,0.36096322536468506,0.364602655172348,0.4112917184829712,0.387837290763855,0.23099631071090698,0.4063453674316406,0.32000038027763367,0.5181596279144287,0.325982004404068,0.3415689766407013,0.43046292662620544,0.3909453749656677,0.3276479244232178,0.3259630799293518,0.3098854720592499,0.36058634519577026,0.42995908856391907,0.35447561740875244,0.2958091199398041,0.40239161252975464,0.32648852467536926,0.3603328466415405,0.3423183858394623
4849099,0.3432537317276001,0.38970568776130676,0.35071784257888794,0.40699759125709534,0.40070146322250366,0.3465280532836914,0.3871060013771057,0.35727715492248535,0.5017846822738647,0.3519403040409088,0.3415989577770233,0.43769875168800354,0.37444061040878296,0.32972270250320435,0.39029523730278015,0.32631003856658936,0.3865525424480438,0.4662168622016907,0.39249187707901,0.26389554142951965,0.3665662705898285,0.33754608035087585,0.4063087999820709,0.3682312071323395
4849280,0.3359905183315277,0.35156452655792236,0.34268391132354736,0.3989083170890808,0.3862762451171875,0.20854328572750092,0.38983988761901855,0.3532719016075134,0.5029605627059937,0.33535832166671753,0.34595340490341187,0.43236181139945984,0.38805586099624634,0.34860703349113464,0.3592127859592438,0.3602803349494934,0.39091354608535767,0.46341627836227417,0.3370218873023987,0.3703613579273224,0.37184658646583557,0.324611097574234,0.3804251551628113,0.32234397530555725
