,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50
1963300,0.54243403673172,0.560417652130127,0.540953516960144,0.5617058277130127,0.5039783120155334,0.47192540764808655,0.45457324385643005,0.474367618560791,0.5209109783172607,0.4893226623535156,0.5168828964233398,0.5737842321395874,0.6012278199195862,0.4695127010345459,0.5346490144729614,0.49859416484832764,0.5206238031387329,0.4849707782268524,0.537007749080658,0.551093578338623,0.5369491577148438,0.5241228938102722,0.531445324420929,0.5530204772949219
1963481,0.5440868735313416,0.5654146075248718,0.5444830656051636,0.5472333431243896,0.5330125093460083,0.44637373089790344,0.4457698464393616,0.48425695300102234,0.5249564051628113,0.5092625617980957,0.5384509563446045,0.5903148055076599,0.5887321829795837,0.4975965619087219,0.5382369160652161,0.531833291053772,0.5255866050720215,0.47923657298088074,0.4893607199192047,0.513109028339386,0.5371361374855042,0.503939151763916,0.5440515875816345,0.5463732481002808
1964386,0.5384813547134399,0.5507863163948059,0.49078890681266785,0.4785921573638916,0.5322620272636414,0.4135526418685913,0.4411631226539612,0.47571632266044617,0.5206936597824097,0.5083739161491394,0.6012154817581177,0.5596964359283447,0.568528950214386,0.49958765506744385,0.4970628023147583,0.4764944612979889,0.5267328023910522,0.42354193329811096,0.4246841371059418,0.519562304019928,0.5016432404518127,0.5320248007774353,0.4475539028644562,0.5186365246772766
1964567,0.5132225155830383,0.5619868040084839,0.46178433299064636,0.47382181882858276,0.5179343223571777,0.4293932020664215,0.4362339377403259,0.47932761907577515,0.5118106007575989,0.4777497947216034,0.5875466465950012,0.5475584268569946,0.549108624458313,0.47503456473350525,0.49015432596206665,0.4670789837837219,0.5049822330474854,0.4324253499507904,0.4218168258666992,0.4668942093849182,0.48248976469039917,0.5554458498954773,0.4318118393421173,0.49945545196533203
2002613,0.5421532988548279,0.5608049631118774,0.5691820979118347,0.607572078704834,0.5037186145782471,0.4486648738384247,0.4966426491737366,0.42327287793159485,0.5339202284812927,0.547707200050354,0.5242555141448975,0.5616481304168701,0.6250789165496826,0.4668600857257843,0.5552803874015808,0.520218551158905,0.5329336524009705,0.4705171287059784,0.5276427268981934,0.5766288638114929,0.5688371658325195,0.5157301425933838,0.575580894947052,0.5164903998374939
2002794,0.5629051923751831,0.5885844826698303,0.546750009059906,0.5802218317985535,0.511658787727356,0.49049344658851624,0.49258628487586975,0.477971613407135,0.5585760474205017,0.5369798541069031,0.5241526961326599,0.5873975157737732,0.6403433084487915,0.4635579586029053,0.5500394105911255,0.49591395258903503,0.5357468724250793,0.47422221302986145,0.5495125651359558,0.5717546343803406,0.5331912040710449,0.4964744746685028,0.558720588684082,0.544620156288147
2002975,0.5615374445915222,0.5643389225006104,0.5659983158111572,0.555809497833252,0.5322312116622925,0.4610230028629303,0.45517846941947937,0.46787524223327637,0.574678361415863,0.5438539385795593,0.539868950843811,0.6131882667541504,0.6445185542106628,0.4922245740890503,0.5456846952438354,0.5242279171943665,0.548254132270813,0.49476557970046997,0.5309261083602905,0.5440807938575745,0.5350629091262817,0.48692798614501953,0.5487539172172546,0.5704138278961182
2002976,0.5648120641708374,0.560417652130127,0.5554155111312866,0.5740339159965515,0.5270072221755981,0.46394240856170654,0.48668819665908813,0.43674564361572266,0.5637634992599487,0.5399038195610046,0.5346406102180481,0.5984677076339722,0.6418342590332031,0.4788159430027008,0.5641619563102722,0.5142796635627747,0.5435550808906555,0.4683324694633484,0.5335721373558044,0.5506847500801086,0.5478696227073669,0.4994925558567047,0.5643202066421509,0.5639802813529968
2003880,0.5408855080604553,0.537330687046051,0.5118674635887146,0.5213428735733032,0.5369998812675476,0.4158938229084015,0.45387643575668335,0.47929346561431885,0.5143154263496399,0.5241698026657104,0.6040133237838745,0.5706660747528076,0.5795060992240906,0.5038069486618042,0.501986563205719,0.48082324862480164,0.5637362003326416,0.4266130328178406,0.451449990272522,0.5380770564079285,0.5411397218704224,0.5356557369232178,0.4561772048473358,0.5169116258621216
2003882,0.5452594757080078,0.5295704007148743,0.5537483096122742,0.5030267834663391,0.5257372856140137,0.436456561088562,0.4698418080806732,0.4463065564632416,0.5558958649635315,0.5596851110458374,0.5693061351776123,0.5970432162284851,0.6007522344589233,0.49359816312789917,0.5039920806884766,0.5156703591346741,0.5689073204994202,0.41284632682800293,0.4626968204975128,0.568063497543335,0.5633288621902466,0.5135371685028076,0.5175307393074036,0.5838866233825684
2004061,0.5259730815887451,0.5508844256401062,0.4799090027809143,0.503708004951477,0.5271525382995605,0.429945170879364,0.4491404891014099,0.5184770822525024,0.5156475305557251,0.5066325664520264,0.6222037076950073,0.540306806564331,0.5593990087509155,0.4803852140903473,0.4914637804031372,0.4690116345882416,0.5356603264808655,0.44351139664649963,0.43093687295913696,0.49340900778770447,0.4935090243816376,0.5568718314170837,0.4590965509414673,0.5024970173835754
