,Subject_24,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48
1805723,0.45544669032096863,0.5350345373153687,0.459671288728714,0.4688156843185425,0.42534855008125305,0.35995960235595703,0.47630491852760315,0.4454026222229004,0.4353072941303253,0.5032327175140381,0.4369041323661804,0.4957159459590912,0.4667799174785614,0.43053311109542847,0.389860063791275,0.4685046076774597,0.5044082403182983,0.39101800322532654,0.3915275037288666,0.3974353075027466,0.4817602038383484,0.41315892338752747,0.44305428862571716,0.4516727328300476
1805724,0.4486362934112549,0.5360013246536255,0.4605473577976227,0.4866887032985687,0.42662733793258667,0.37016576528549194,0.46292632818222046,0.4603630304336548,0.40460655093193054,0.4684298038482666,0.44965362548828125,0.46990975737571716,0.4522852301597595,0.4170527458190918,0.356743723154068,0.47722741961479187,0.4851500391960144,0.4177992641925812,0.38716059923171997,0.39000943303108215,0.4765256643295288,0.42192259430885315,0.4197182059288025,0.43273183703422546
1839546,0.5298970341682434,0.4345841407775879,0.42035844922065735,0.5083039999008179,0.49128201603889465,0.46884238719940186,0.5616734027862549,0.5390560030937195,0.47034454345703125,0.36507949233055115,0.47357016801834106,0.5192445516586304,0.5622396469116211,0.4421006441116333,0.4686833620071411,0.5565819144248962,0.5509613156318665,0.6126136779785156,0.4954245388507843,0.6175440549850464,0.45407965779304504,0.3906780481338501,0.4849678575992584,0.5173190832138062
1878859,0.5510746836662292,0.40683338046073914,0.40356993675231934,0.49999213218688965,0.46663013100624084,0.5176337957382202,0.5138605237007141,0.5046557784080505,0.5075751543045044,0.46973392367362976,0.499501496553421,0.4503767490386963,0.5547844171524048,0.41215619444847107,0.4154527485370636,0.4852466583251953,0.5273152589797974,0.5741793513298035,0.44351926445961,0.5737576484680176,0.4029353857040405,0.41314202547073364,0.427028626203537,0.5075516700744629
1879041,0.4543033242225647,0.41185262799263,0.37177303433418274,0.4687132239341736,0.4600270688533783,0.5045759677886963,0.5390639305114746,0.5084710717201233,0.4802960157394409,0.3341023623943329,0.44096478819847107,0.4784553349018097,0.5753214955329895,0.4054400622844696,0.4316531717777252,0.5246204137802124,0.537185549736023,0.582392156124115,0.4547874629497528,0.5615864396095276,0.41198763251304626,0.3830665051937103,0.45560795068740845,0.4194921851158142
1879042,0.5207375884056091,0.4622079133987427,0.4072172939777374,0.4149220883846283,0.494393914937973,0.4983038008213043,0.568703293800354,0.5418453812599182,0.5059808492660522,0.3511568307876587,0.44543755054473877,0.4671597480773926,0.5706659555435181,0.45657840371131897,0.4896371066570282,0.5174651145935059,0.5667727589607239,0.5975258350372314,0.46025341749191284,0.544228196144104,0.48957785964012146,0.3905508816242218,0.42170658707618713,0.47542130947113037
2274194,0.34402382373809814,0.433793842792511,0.27004536986351013,0.371341735124588,0.3204238712787628,0.3755044639110565,0.35937169194221497,0.2824364900588989,0.334564745426178,0.45631545782089233,0.36626237630844116,0.3751981258392334,0.352333128452301,0.3512474000453949,0.37834104895591736,0.35285449028015137,0.302602618932724,0.40638577938079834,0.32257649302482605,0.3302055597305298,0.3130043148994446,0.30143484473228455,0.31408047676086426,0.3568227291107178
2526579,0.17981299757957458,0.20736971497535706,0.22115400433540344,0.20447178184986115,0.27987590432167053,0.22343619167804718,0.25103914737701416,0.2726792097091675,0.1935478150844574,0.19785945117473602,0.20626547932624817,0.2164815068244934,0.2887939214706421,0.19160184264183044,0.3123723566532135,0.1769687980413437,0.23185096681118011,0.22746071219444275,0.20377004146575928,0.20917926728725433,0.2050541341304779,0.24415288865566254,0.28704729676246643,0.27770280838012695
4104960,0.5482354164123535,0.4079868197441101,0.4445054233074188,0.6620941162109375,0.47946909070014954,0.5463874936103821,0.4160245954990387,0.5795831680297852,0.4430338740348816,0.41053909063339233,0.5450770854949951,0.4414046108722687,0.48914945125579834,0.4579713046550751,0.483021080493927,0.47052857279777527,0.6072748303413391,0.4672781229019165,0.43171289563179016,0.5013600587844849,0.4609032869338989,0.4715999364852905,0.3900418281555176,0.5036473870277405
4193576,0.5236999988555908,0.5094758868217468,0.5575435757637024,0.5635883212089539,0.5168764591217041,0.5885263085365295,0.48732295632362366,0.47256407141685486,0.45740100741386414,0.4903634786605835,0.5249271988868713,0.5298933982849121,0.5850712060928345,0.5431999564170837,0.49946683645248413,0.5782474279403687,0.4959471523761749,0.5386993288993835,0.5430353879928589,0.4776926636695862,0.5274912118911743,0.5500730276107788,0.5398269295692444,0.5760700106620789
4193758,0.5115994215011597,0.5393233895301819,0.5316318869590759,0.5662364363670349,0.48658278584480286,0.5711841583251953,0.47663044929504395,0.4603032171726227,0.4272540211677551,0.47972628474235535,0.5337574481964111,0.5156899094581604,0.5633474588394165,0.5249584317207336,0.4887807071208954,0.5503664612770081,0.49773523211479187,0.5075404047966003,0.5364572405815125,0.45470231771469116,0.47830459475517273,0.5430541038513184,0.5098341703414917,0.5420773029327393
