,Subject_24,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48
1799689,0.46298131346702576,0.43456608057022095,0.5242455005645752,0.6086318492889404,0.5585074424743652,0.5329225659370422,0.5891758799552917,0.5692209005355835,0.47034454345703125,0.4955710470676422,0.5590829253196716,0.5015347599983215,0.5279719829559326,0.5251885652542114,0.5472959280014038,0.5518671274185181,0.6191524267196655,0.6249812245368958,0.5867646336555481,0.556787371635437,0.5746164917945862,0.5243880152702332,0.5660165548324585,0.49240705370903015
1839183,0.4604852795600891,0.42703402042388916,0.4391821324825287,0.5219357013702393,0.5202299952507019,0.5022140145301819,0.5390639305114746,0.5231503844261169,0.4997716546058655,0.3991534113883972,0.4662154018878937,0.4597347676753998,0.5138333439826965,0.45657840371131897,0.4589691758155823,0.5306298732757568,0.5667727589607239,0.5975258350372314,0.5057882070541382,0.4677183926105499,0.4865778684616089,0.4091833233833313,0.468822717666626,0.4460817873477936
1839184,0.4729212820529938,0.43748772144317627,0.44041189551353455,0.4687132239341736,0.5679037570953369,0.5132578015327454,0.568703293800354,0.5524373650550842,0.5095139145851135,0.41885706782341003,0.49270522594451904,0.4671597480773926,0.46272093057632446,0.4975088834762573,0.513188362121582,0.5356162786483765,0.5830539464950562,0.6100890040397644,0.5514447093009949,0.45332789421081543,0.5591667294502258,0.41747573018074036,0.4299943149089813,0.4893389344215393
1839185,0.5211495757102966,0.4762648344039917,0.4930500388145447,0.5100776553153992,0.5982894897460938,0.5207920670509338,0.567670464515686,0.5912187695503235,0.5300252437591553,0.4280601739883423,0.5328351259231567,0.4826175272464752,0.4377826750278473,0.5322543382644653,0.553264856338501,0.540445864200592,0.5975484848022461,0.5930793285369873,0.5729100704193115,0.4427955448627472,0.6197533011436462,0.45587724447250366,0.46936720609664917,0.5374481678009033
1839365,0.44372716546058655,0.4359619915485382,0.5571504831314087,0.6179190278053284,0.5184062123298645,0.4932056963443756,0.5727702379226685,0.5443270206451416,0.48162174224853516,0.5278617739677429,0.5540735721588135,0.4820157587528229,0.6327046155929565,0.4991198182106018,0.49590808153152466,0.5600235462188721,0.5895695686340332,0.6029694676399231,0.5136434435844421,0.5101295709609985,0.5006284713745117,0.4410252869129181,0.568658709526062,0.5337197780609131
1839366,0.48616647720336914,0.4464986324310303,0.45132628083229065,0.5707447528839111,0.5671355128288269,0.5390228629112244,0.6049588918685913,0.5766494274139404,0.5017668604850769,0.497662216424942,0.5328476428985596,0.4844057559967041,0.5982905626296997,0.5301946997642517,0.5556299090385437,0.5587732791900635,0.602703332901001,0.6152728199958801,0.5544204711914062,0.4874541461467743,0.5719911456108093,0.3910614848136902,0.4727194309234619,0.5000519752502441
1839546,0.5298970341682434,0.4345841407775879,0.42035844922065735,0.5083039999008179,0.49128201603889465,0.46884238719940186,0.5616734027862549,0.5390560030937195,0.47034454345703125,0.36507949233055115,0.47357016801834106,0.5192445516586304,0.5622396469116211,0.4421006441116333,0.4686833620071411,0.5565819144248962,0.5509613156318665,0.6126136779785156,0.4954245388507843,0.6175440549850464,0.45407965779304504,0.3906780481338501,0.4849678575992584,0.5173190832138062
1839547,0.5660785436630249,0.46550253033638,0.4422546327114105,0.4366093575954437,0.5020173788070679,0.49057918787002563,0.6074184775352478,0.5546081066131592,0.4824979603290558,0.35419341921806335,0.47130951285362244,0.5046467185020447,0.5861552953720093,0.48488759994506836,0.5269457101821899,0.5829874277114868,0.5933219194412231,0.6209684014320374,0.507786214351654,0.5866760611534119,0.5190272331237793,0.5105790495872498,0.47794830799102783,0.5231823921203613
1839728,0.5181911587715149,0.466902494430542,0.44375184178352356,0.5085749626159668,0.5113440155982971,0.43222370743751526,0.5762620568275452,0.5454031825065613,0.4978438913822174,0.3881778120994568,0.49007648229599,0.5186635851860046,0.5276474356651306,0.46963781118392944,0.49605312943458557,0.5008639097213745,0.5414692759513855,0.6233311891555786,0.5125532150268555,0.6349100470542908,0.46781933307647705,0.4783153533935547,0.47967204451560974,0.5018166899681091
1839729,0.5574125647544861,0.4983738958835602,0.45663344860076904,0.4791100323200226,0.5198934078216553,0.4786926805973053,0.6196178197860718,0.5746704339981079,0.5052207112312317,0.351831316947937,0.4935511350631714,0.5225105285644531,0.5821243524551392,0.5005761384963989,0.5415000319480896,0.5568858981132507,0.5908379554748535,0.6392886638641357,0.5094774961471558,0.6459060311317444,0.5278944969177246,0.5217858552932739,0.49014630913734436,0.5359813570976257
