roi,centrality
0,0.32208757876542843
1,0.17490704520155917
2,0.03485160170007576
3,0.07284810987111237
4,0.9511398481344492
5,0.10501342286596138
6,0.1982765079553268
7,0.19720265157307687
8,0.38286972039209466
9,0.6154979717752072
10,0.023644530198690422
11,0.9507404432554296
12,-0.08216402765900808
13,1.0398226292422803
14,0.21459072182990743
15,0.010921548839482135
16,0.20091736909436533
17,-0.5264006901431236
18,-0.0032411026503500378
19,1.5505440635122643
20,0.050033882377677315
21,-0.2459688228325702
22,0.003844596328563642
23,-0.028193081751192773
24,0.0033695799363881694
25,-0.26195028334749715
26,0.49629538116986377
27,-0.09519729895984824
28,0.1587900345128164
29,0.3381660061947923
30,0.2844224012356252
31,-0.15460124149579882
32,-0.46260334165009015
33,0.1773674159538565
34,-0.5365521659577518
35,0.25035605630835595
36,0.30774313788319807
37,-0.2553346488785676
38,-0.329739573186552
39,0.082262640508117
40,-0.1965407764635769
41,-0.33621509461490456
42,-0.09326008967238482
43,-0.10761967458117672
44,-0.07664916764151813
45,0.37792200186255426
46,0.5804045081159898
47,-0.14135786382923196
48,-0.29546737218149005
49,0.006169117924123996
50,-0.44437722244314276
51,-0.09007206898923519
52,-0.0007070018328608841
53,0.14663855009649437
54,1.4471122077842011
55,0.6261954472868559
56,0.2735273698642602
57,0.12324578714470115
58,-0.13254924014256664
59,-0.17852849461504403
60,-0.033002596367175355
61,0.9353931805021992
62,0.143664009586298
63,-0.2460523962779953
64,-0.20224998824343549
65,0.19169901914596316
66,0.667993494082808
67,0.9878460872133951
68,0.17433315876286337
69,-0.3945254858002127
70,0.3894313890191691
71,-0.023328056461013987
72,0.31241172617496377
73,0.07649948148300398
74,0.02571362206493317
75,3.367448689184363
76,-0.28486146455501055
77,-0.6118899433279841
78,-0.05136746714397539
79,0.033058194647242745
80,-0.00969234285874886
81,-0.1412426014224011
82,-0.18906778693075668
83,0.09254990581634429
84,1.6565121321844396
85,0.09316990022161824
86,-0.32185943261393657
87,0.17584720429756243
88,-0.08993544954657492
89,-0.4046878399166866
90,0.7514395628371173
91,0.18207791151320654
92,0.4423155868610399
93,-0.0762422495952671
94,-0.2414197027185211
95,-0.3454418553271732
96,0.6928136995439477
97,-0.3368116258226015
98,-0.3828411943503356
99,0.3149340361212544
100,0.17054537738232312
101,0.3434086741967113
102,0.3408425602411781
103,0.2789083435857428
104,0.12237478775975157
105,0.06829161484787016
106,-0.02477196967179781
107,-0.2745098881289746
108,0.9086050983262778
109,-0.11829937627040493
110,-0.1610051358157584
111,-0.35296458913175915
112,-0.264083749349901
113,0.11056484387642636
114,
115,
116,
117,
118,0.3628897831320817
119,0.32955027570296314
120,1.0138406350407616
121,-0.2796394197599959
122,0.26019736947463795
123,0.6566680415642842
124,0.8063316552658734
125,0.18163434635930392
126,2.1833050246430274
127,0.31333704331234535
128,-0.22653530218310347
129,-0.15555495611889125
130,0.10732005933522766
131,-0.12669191355321627
132,-0.1818670328375515
133,0.6782563326835619
134,0.26115282810946583
135,0.5206609422622462
136,0.2434230911363845
137,0.6397302923239179
138,0.022261512929235172
139,-0.520299039259006
140,0.6646448499226373
141,-0.1749138685981748
142,-0.16648150518968177
143,-0.022206765122651545
144,-0.5263594267081515
145,-0.21039894950745028
146,0.09595639121488646
147,1.83509995299791
148,0.24148820931769532
149,-0.41443908198759083
150,1.8161230292878694
151,0.41437034968649555
152,-0.16620119681248985
153,0.18881624881433065
154,-0.08426334595099987
155,-0.20792908929283077
156,0.02834950011100812
157,-0.13867335828891186
158,0.11167008866753574
159,0.3321299519558045
160,0.9711824451023506
161,0.08434340021634047
162,-0.014454780649394792
163,0.04483339966563232
164,-0.29128850862422245
165,-0.041015216979732975
166,-0.7355607451475931
167,-0.05108649282869498
168,0.060655596976232
169,0.24645737330193213
170,-0.022729888206991386
171,-0.23245059476960409
172,0.3929936476275035
173,-0.5527303942909304
174,0.12186526661074812
175,-0.2671778302455971
176,0.08061951271710839
177,-0.1317709895832996
178,0.6480235065109108
179,0.2630316335173479
180,0.33030937810368594
181,0.14541311907968457
182,-0.021150580114258816
183,-0.2555618977805684
184,0.21761536854034436
185,1.6629522963713292
186,0.4928045310337082
187,0.09253260613858746
188,-0.2319385265486077
189,-0.35884395839541916
190,0.12148094930905953
191,-0.11964502885678571
192,-0.1455237443699226
193,-0.0391616647428557
194,0.05825982472149402
195,-0.255870100386084
196,-0.16905502760588445
197,-0.34864127133549727
198,0.4134437223889372
199,0.19355762530880136
200,-0.24510837066564384
201,-0.24237556309355274
202,-0.1094491367847712
203,-0.038558520127857536
204,0.151948800752943
205,-0.3047763879655611
206,-0.08717980449638409
207,-0.3298904523207953
208,0.282392925333178
209,0.3647765575583322
210,-0.06662357101885323
211,1.452159627640921
212,0.05753566678727488
213,-0.28047402728250953
214,-0.46540296705586537
215,-0.3142420912297493
216,0.19419773083321915
217,-0.26705069409344584
218,-0.3939261070775721
219,-0.23671237682349328
220,-0.09031726418560425
221,-0.017596452331295566
222,0.05031258271765389
223,0.5150070217025879
224,-0.2018593307018944
