roi,centrality
0,-0.015062526096054046
1,-0.27850852820378286
2,-0.06524869403934806
3,0.13318177167010523
4,-0.2016615800299899
5,-0.03034725238194499
6,-0.02712541953006266
7,0.37991438463519195
8,0.09583921669416186
9,-0.12139345429216497
10,0.23733840698390585
11,-0.17269480737579734
12,0.03447180019202022
13,0.1958427686825047
14,0.0749834259730003
15,0.5630894345556392
16,0.16021772917123792
17,0.05862627858933538
18,-0.034866095332234955
19,0.4711660296933309
20,0.28233967071955773
21,0.89669188433899
22,-0.12331633040807133
23,0.4591664946623515
24,-0.13920889273403667
25,0.23855864111664474
26,0.26419581891256144
27,0.34840051445317316
28,-0.19109875124712192
29,-0.29325156986917306
30,-0.34776339977219006
31,0.16386834505860745
32,0.2606356652449799
33,-0.058670350035019615
34,0.32897170153701977
35,0.5399738405531161
36,0.18485643519013092
37,0.48912928802433137
38,-0.11276180433279213
39,-0.23876967606881547
40,-0.025320175923947797
41,0.5525778350977638
42,0.17246643333518866
43,0.6558338509952694
44,0.1209589077471233
45,0.545241135540326
46,-0.0011611192784919862
47,0.19677344584819942
48,0.5562144824123784
49,0.19175210363429307
50,0.7559882099415541
51,0.7801218953526713
52,0.27895062363330125
53,-0.32672156615298054
54,-0.24345183056947226
55,-0.14150429536022702
56,0.16199657847168691
57,-0.33048262300516473
58,0.8125786343241314
59,0.48852763399432897
60,-0.12404000973922724
61,-0.29725437518350456
62,-0.25091364675566424
63,-0.44817966563721795
64,0.49776350378749856
65,0.4600375187176351
66,0.2752139188448766
67,0.27109019968458287
68,0.003327257096888072
69,0.5064262024427656
70,-0.25631121957287517
71,-0.059161819021818295
72,-0.4282426217110091
73,-0.05141394297502061
74,-0.34298702354324817
75,0.04946466527072187
76,-0.02586130804867866
77,0.17172484090718274
78,-0.6631768022436548
79,-0.24768928686827318
80,-0.3165540669390248
81,-0.20415122969947597
82,0.17466721054973508
83,0.23943697550056178
84,-0.08418543600924357
85,-0.07151725433843753
86,-0.056923840483716265
87,-0.017628464170546032
88,0.04946896134431644
89,-0.03824913528241005
90,-0.6800372057084959
91,0.0526417942651462
92,0.172269800459942
93,0.1078400577354947
94,-0.0570659668843172
95,0.19200664381522833
96,0.06053267631352566
97,-0.11261282302283392
98,0.0433804899458343
99,-0.42301822501260616
100,0.24463425593937482
101,-0.23901860284372187
102,0.12230883443946393
103,0.017306988605806466
104,-0.0629129509937525
105,-0.01839558521988124
106,0.003290371905314686
107,-0.4333720605709532
108,0.04940044982069083
109,-0.2899153458856876
110,0.13897748750149783
111,0.08221972309073901
112,0.3024367955269261
113,0.054517370291530115
114,
115,
116,
117,
118,0.6229647557210009
119,0.3698965095488161
120,-0.0705308109166709
121,-0.07851423829428085
122,-0.09661029609332135
123,-0.002782263425886259
124,0.09819233008150961
125,0.11416650141334385
126,0.1290327019126741
127,-0.27073935538754934
128,0.18586678741563264
129,-0.18604553679528504
130,0.3746645287021408
131,0.027585447458686102
132,-0.04498159336079801
133,-0.07191210414783766
134,0.31584954598574244
135,-0.15697042975041567
136,0.2530908435189172
137,-0.23012868332117675
138,-0.2843906544724371
139,-0.06237172488819865
140,0.2038282718962193
141,0.06888747173789576
142,-0.08240047614198565
143,-0.11042527149381205
144,-0.043728576500357774
145,0.13499418094666318
146,0.26286360547029247
147,-0.3607365321551585
148,0.06015987896997984
149,-0.009202351268470771
150,-0.027021960787406984
151,-0.23415953819584875
152,0.16561660523142166
153,-0.32330875843139434
154,-0.1407714160731032
155,0.19693673688649385
156,-0.1433526719362882
157,-0.04852308124734045
158,-0.06262133421469655
159,-0.2584121062603695
160,-0.10106104978220105
161,0.041639664397366404
162,0.366254832375289
163,0.04447982080773344
164,0.594489601837724
165,0.6377990181305032
166,0.3190521016128487
167,0.1580214467148798
168,0.4411990821872373
169,0.44680754897020974
170,-0.02338494425073064
171,0.021015533255341487
172,0.4653822416233562
173,0.3813124723494323
174,-0.019434752649427168
175,-0.13392846982373527
176,-0.06062187318541265
177,-0.09866555704314128
178,0.10020859446812273
179,-0.19679205962633403
180,0.3201068158047702
181,-0.00024576171785395395
182,-0.26179544755545464
183,0.35041636351487565
184,-0.1290155404131849
185,0.28687964876702243
186,0.6067692903228825
187,0.06337880359100538
188,-0.2856849184120797
189,-0.00858819985702113
190,0.08403977244778914
191,0.1474623947644852
192,-0.03634985603701587
193,0.3110099415823454
194,0.08825529838836577
195,0.29837726670857406
196,0.12366164017123193
197,0.5437562350657634
198,0.03856675619397997
199,0.23352933155177932
200,-0.0898754507280572
201,0.03198742961721989
202,-0.09284248692731532
203,0.15448629065410174
204,0.043319707837545095
205,-0.05317865366575108
206,0.4937474794510621
207,0.2686440631831562
208,0.05968177380907306
209,0.0011586278851034026
210,0.05925984908790229
211,0.04527617272923027
212,0.10802767455086025
213,0.19306888704355543
214,-0.11213858821033511
215,0.3777101043741396
216,-0.30361975986468304
217,0.4888647786970215
218,0.32876592063634363
219,0.3753659057735665
220,0.24028778500640088
221,-0.2716068171545991
222,0.29920961159772513
223,-0.26601784146834007
224,0.604541021006732
