roi,centrality
0,0.04957624903591869
1,-0.06534240363396193
2,-0.033174958177353796
3,0.21404492406195952
4,-0.006990994659546677
5,0.14122263299171953
6,-0.1856959696728267
7,0.3406437171329248
8,0.09655641796072015
9,-0.3704313939078641
10,0.3365071372605918
11,-0.13101353665486692
12,-0.024628705241682158
13,0.1755932959299801
14,-0.017564132030440213
15,0.2793872702889932
16,-0.103133282873646
17,0.07633086170181737
18,0.15299492228274142
19,0.4558333347509651
20,0.3651822473877644
21,0.5283147848068663
22,-0.11780506233341521
23,0.42203445642550147
24,-0.11977198524598595
25,0.3935858687586309
26,0.22154788813884457
27,0.28616323366733243
28,0.0046781374827864946
29,-0.21303596697239532
30,-0.13299374453853763
31,0.04634547222022335
32,0.17376646366890255
33,-0.1355188830922697
34,0.3105926462230191
35,0.38020925288794294
36,0.3830829922953954
37,0.28530840921586514
38,-0.21627421534649177
39,-0.12425837371405954
40,0.09963735241548265
41,0.4992749554964282
42,0.4603100082620016
43,0.6371442900804911
44,0.2704654722625914
45,0.2342897241420078
46,0.06348269757786755
47,0.6219763859698059
48,0.4642293151593038
49,0.6645777497456438
50,0.6226467562200684
51,0.5521513254331321
52,0.20922337866601756
53,-0.3329255352457525
54,-0.2849714444995065
55,-0.1613469931665377
56,0.02969815189577862
57,-0.41390162674898945
58,0.5725669998413517
59,0.3674329270444739
60,-0.15810802038135116
61,-0.22851289072122652
62,0.2110606873927761
63,-0.1688375582138698
64,0.41492349814635576
65,0.33432158081344404
66,0.09540076352629064
67,0.206695339367868
68,-0.31577197465640033
69,0.35605212363355454
70,-0.019462700041471583
71,0.007464150729639632
72,-0.217354677189123
73,-0.08277828436087216
74,-0.11064594655024967
75,0.016400736514531226
76,-0.05615719560672371
77,0.22996815569223364
78,-0.6434717957346885
79,-0.23819544368487774
80,-0.22359502360354797
81,0.11031318915568003
82,0.009991387765498003
83,0.2094862034788693
84,-0.08161935202143832
85,0.1252360506216879
86,-0.15319401530911916
87,-0.05950726013025835
88,0.12066845891708385
89,0.41420683696526106
90,-0.19167463223313747
91,0.13978403398622624
92,0.0554411841620086
93,0.26801994540663
94,-0.09989585481143094
95,0.5130524186886669
96,-0.04322493588620905
97,0.1832473863626851
98,-0.03710819316659599
99,0.005326837583383037
100,0.16261180543842582
101,0.1360503586130249
102,0.06936569837964225
103,-0.09661694588089366
104,0.278513079252074
105,0.02854120832130521
106,-0.23590491142587863
107,-0.34274451683591123
108,-0.11511947027657958
109,0.005238814925361635
110,0.10391085848984889
111,0.32805060483246146
112,0.3334885596305494
113,0.35380275145407797
114,
115,
116,
117,
118,0.295761047446828
119,0.045927005867951315
120,0.13837364591041454
121,0.2542852031946184
122,0.0679358819260145
123,0.24979067484663464
124,-0.05234977694095248
125,-0.04152725110972324
126,0.09544295523428048
127,0.0980278785182225
128,0.1700487601479892
129,-0.20102573665696835
130,0.09936428006423104
131,0.06961848521592427
132,0.24718866635028225
133,0.05810978704202433
134,0.5066390438083266
135,0.049364760942621676
136,0.2607577809052808
137,0.0013041317893201702
138,0.040382165117262246
139,0.07498620965014245
140,0.07377334631303235
141,0.2829900592911904
142,0.22813919154180126
143,0.26124162547602614
144,0.14936536933335376
145,0.2448002294818118
146,0.44284806124508674
147,-0.27256099116724564
148,0.20328058471484026
149,-0.030350943655519155
150,-0.13402769500939737
151,0.15409207724921414
152,0.15031028349001305
153,-0.1722039801620608
154,0.017802904835495646
155,0.1277993440675577
156,0.00042954267389856514
157,0.10641569510147238
158,-0.10639337759663514
159,-0.4113707874177896
160,-0.21381952854737246
161,-0.13705437084356037
162,0.15511438349834245
163,0.1217139956419694
164,0.1930101206342926
165,0.7733152707241121
166,0.7794333947363212
167,0.3411333321227444
168,0.11402451770620933
169,0.36529836628351986
170,0.03318705464818484
171,-0.13034700551075123
172,0.5186898712381555
173,1.0671935027543733
174,-0.08450996325809212
175,0.10907320804046873
176,-0.039593013338812565
177,0.1494198239437935
178,-0.20634404065459303
179,0.006321200983976024
180,0.21139068552734802
181,0.15630050672410994
182,-0.0489649184148219
183,0.6382685081820463
184,0.19140374582984795
185,0.24307929491325303
186,-0.10397847977453573
187,0.05497605098602948
188,-0.22816611322702898
189,0.23698526914966522
190,0.03846252942779139
191,0.25959810995666055
192,0.0061296948510854935
193,0.23390152130859204
194,0.03164477267564054
195,0.31469224762877296
196,0.08949711788783954
197,0.4175829430479505
198,0.3120995021497412
199,0.18131804195022155
200,0.07645587242971218
201,0.4292078856797519
202,0.17520811434687913
203,0.12598790643202937
204,0.033470385201617436
205,0.0034567577906262203
206,0.36596105660689465
207,0.365693230744295
208,0.09272515673575357
209,-0.0851467245167595
210,-0.045475977206937405
211,-0.1231040495892585
212,-0.14685523918809623
213,-0.33307390113472296
214,0.019097952770072785
215,0.4751008640335353
216,-0.38909493382389365
217,0.1877882281726097
218,0.32376769699135516
219,0.37905589063291834
220,0.07061632342433287
221,-0.08057730480535627
222,0.2335463354759579
223,-0.5038664846915467
224,0.0700962590180246
