roi,centrality
0,-0.029913247322725153
1,0.019261765623067657
2,0.06440985288470341
3,0.23863753644329647
4,0.15074336238723163
5,0.07932989200827976
6,0.035179271485872986
7,-1.833923959195629e-15
8,-0.09036175420926308
9,0.20101582632284506
10,-0.49193837724187656
11,0.07691318391590807
12,-0.3974143190208834
13,-0.1342139476884744
14,0.05225221906255332
15,0.3076527356636301
16,0.11617939826905636
17,-0.747702422567889
18,0.06559178363224759
19,-0.06851971017601421
20,-0.19982631347136323
21,-0.34610932762158403
22,-0.3135846890636383
23,-0.7296625298090911
24,-0.42796388950195424
25,0.30254173477849067
26,-0.24559048294811134
27,0.14593250596182195
28,8.881784197001252e-16
29,-0.14593250596182036
30,0.3729002777502341
31,-0.12275711415293483
32,0.2302642895505491
33,-0.2754654581323979
34,0.1675418801690688
35,0.22933489614090144
36,0.05891903051997568
37,0.24559048294810643
38,0.19120413803623693
39,0.14507658945347152
40,-0.06851971017601438
41,0.31523597333035164
42,0.06440985288470344
43,0.055798688251336104
44,0.11291379005689632
45,-0.2877827827392603
46,-0.15876322406928303
47,-0.11536977587385981
48,-0.2104251089999032
49,-0.7543055117708753
50,-2.0724163126336257e-15
51,-1.8627075190933183e-15
52,-0.4645867419985648
53,-0.18839805508681295
54,-0.3845659195795428
55,-1.0155361261742943
56,-0.304144813164498
57,-0.03845659195795158
58,-0.16950840149544727
59,-0.12275711415293922
60,0.26236713452899674
61,0.14956623661363472
62,-0.020933117231868095
63,0.11628180410495007
64,-0.5216505933704947
65,-0.3974143190208832
66,-0.8359404641473752
67,-0.22642628260439804
68,0.02268046058132282
69,0.22846620023054828
70,-0.1430890741199367
71,0.15074336238723152
72,-0.1781512464576373
73,-0.06851971017601431
74,0.4377975178854549
75,
76,-0.06851971017601434
77,-0.03347921295079943
78,0.16045643850190597
79,-0.2877827827392603
80,0.3279589181612495
81,0.12192184447929116
82,0.193591100279915
83,0.19101482007075235
84,0.3236323918577425
85,-0.12275711415293478
86,-0.1728229324449679
87,0.2603748986688549
88,-0.15876322406927865
89,0.3700064349504774
90,-0.05162074911095164
91,
92,0.12192184447929115
93,0.41291029305987775
94,0.3309307207295045
95,-0.007418166174741995
96,0.2432208432696966
97,-0.06851971017601431
98,0.038456591957952826
99,-0.06851971017601434
100,0.03517927148587211
101,0.2432208432696965
102,0.058919030519975726
103,-0.34020690871988885
104,0.04864416865393812
105,
106,-0.09838767544837242
107,0.14593250596181725
108,
109,-0.15876322406928078
110,0.022680460581325005
111,
112,0.1135656480440936
113,0.1922829597897709
114,
115,
116,
117,
118,0.022680460581327156
119,0.04111182610560861
120,-inf
121,0.19228295978976903
122,0.14593250596181734
123,0.04111182610560861
124,-0.017417406354184425
125,-0.39741431902088337
126,0.3025417347784907
127,0.11127249262115745
128,-0.06851971017601434
129,-0.12275711415293483
130,0.2390149784133597
131,-0.021107562891524538
132,-0.2877827827392601
133,0.34610932762158525
134,-0.12275711415293909
135,0.17891625801306538
136,-0.30414481316449804
137,-0.14593250596182042
138,-0.21203501535507474
139,-0.14953839155758994
140,-0.09728833730788088
141,0.07739439726891482
142,0.39816968072695386
143,0.3076527356636298
144,0.4259911269865356
145,0.2690564345999744
146,0.038456591957952826
147,0.055798688251336145
148,-0.23458839202069962
149,0.3309307207295046
150,-0.5247342690579998
151,0.06559178363224759
152,-0.22957124271287166
153,0.03279589181612696
154,-0.3013129165572103
155,0.18409124472630137
156,0.04864416865393802
157,0.15074336238723157
158,-0.023611324982776072
159,0.11824726956760905
160,0.06979757708636423
161,0.0486441686539428
162,0.2907045102623779
163,0.2612610953127669
164,0.20412414523192873
165,0.30893196253543326
166,-0.02728783143867759
167,-0.28778278273926033
168,0.0099710824409101
169,0.14279380561490196
170,-0.21203501535507438
171,-0.02093311723186808
172,-0.2218561599362012
173,0.06559178363224756
174,0.04547971906446577
175,0.19677535089675
176,0.047277136704150485
177,0.09090895592649378
178,-0.00741816617474201
179,0.12192184447929118
180,-0.09954759072412721
181,-0.060924320061479555
182,-0.10005538194182091
183,0.14507658945347152
184,-0.06851971017601434
185,-0.14593250596181578
186,-0.34610932762158403
187,-0.2877827827392602
188,0.11536977587386094
189,0.2603748986688545
190,-0.06851971017601434
191,-inf
192,-0.15876322406928303
193,0.20412414523192868
194,
195,0.15828602664460398
196,0.16279973542182236
197,-0.05162074911095164
198,-0.09838767544837557
199,0.14593250596181728
200,0.3384289914198024
201,-0.7543055117708756
202,-0.009971082440910092
203,-0.158763224069283
204,-0.03347921295079938
205,0.032795891816126944
206,0.309103555668172
207,-0.27213052401428556
208,-0.19677535089675105
209,-0.24322084326969962
210,0.06851971017601433
211,-0.42707117521717125
212,0.03434585157164694
213,-0.17442270615742694
214,-0.05991046169680296
215,0.19159146989602896
216,-0.11536977587386336
217,-0.3402069087198844
218,-0.22739859532232057
219,-0.4125020615782357
220,0.3326198659818926
221,0.1450765894534715
222,0.10221866685216262
223,
224,0.1922829597897708
