,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23
1728509,0.2877238392829895,0.21690507233142853,0.3425954580307007,0.2742113471031189,0.34287235140800476,0.2668748199939728,0.21312004327774048,0.2953762114048004,0.2605138421058655,0.23131829500198364,0.26639801263809204,0.32634130120277405,0.2511708438396454,0.22974848747253418,0.3091064691543579,0.23957009613513947,0.28499048948287964,0.2347506433725357,0.34025391936302185,0.24627740681171417,0.2998073399066925,0.19627660512924194,0.2719232141971588
1728690,0.1827457845211029,0.25694239139556885,0.34689757227897644,0.29740193486213684,0.3439601957798004,0.2813790440559387,0.1760546714067459,0.30074405670166016,0.31156766414642334,0.1908823847770691,0.257372111082077,0.29817837476730347,0.23033881187438965,0.293055921792984,0.2823033034801483,0.2674286961555481,0.27680522203445435,0.2237817794084549,0.33719736337661743,0.22234253585338593,0.295468270778656,0.23277553915977478,0.3258507549762726
1728691,0.24818925559520721,0.25326138734817505,0.3809000253677368,0.2858535945415497,0.3443506956100464,0.28393805027008057,0.19526058435440063,0.30657345056533813,0.2744324207305908,0.2260030061006546,0.24481244385242462,0.29762232303619385,0.2638193964958191,0.24886056780815125,0.3127489387989044,0.2607230544090271,0.3131680488586426,0.20573578774929047,0.38560712337493896,0.23746830224990845,0.3351426124572754,0.22037245333194733,0.2631177604198456
1728872,0.14666861295700073,0.28897857666015625,0.3713993728160858,0.31284064054489136,0.3283584713935852,0.30207499861717224,0.19483979046344757,0.31551888585090637,0.3215831220149994,0.20300009846687317,0.2551840543746948,0.27140650153160095,0.2350948452949524,0.3283112049102783,0.2980416715145111,0.2986826002597809,0.280385285615921,0.19419732689857483,0.34694045782089233,0.22771605849266052,0.299233078956604,0.257549911737442,0.32001709938049316
1768366,0.19078846275806427,0.25890815258026123,0.37974604964256287,0.28919553756713867,0.33106493949890137,0.3139095604419708,0.17035053670406342,0.3048648238182068,0.3170906901359558,0.24099837243556976,0.3308994770050049,0.2746649384498596,0.24186298251152039,0.30017998814582825,0.31204351782798767,0.2729939818382263,0.3069372773170471,0.2568502128124237,0.3081764578819275,0.2407224178314209,0.30084744095802307,0.21640053391456604,0.3441263735294342
2036670,0.40347281098365784,0.43321892619132996,0.4005683660507202,0.42812174558639526,0.44511541724205017,0.37417206168174744,0.42594456672668457,0.3933427333831787,0.360250324010849,0.494909405708313,0.3698189854621887,0.421927809715271,0.4650235176086426,0.4287283718585968,0.4442768692970276,0.37104538083076477,0.4427350163459778,0.37103745341300964,0.4781610369682312,0.3385144770145416,0.4863731563091278,0.3426280617713928,0.38695427775382996
2192080,0.40314871072769165,0.35589635372161865,0.30004221200942993,0.4483383595943451,0.44117775559425354,0.4612586498260498,0.36643490195274353,0.4146972894668579,0.3739722669124603,0.42562955617904663,0.4404010474681854,0.518030047416687,0.3741626739501953,0.33059972524642944,0.5557405948638916,0.4789009094238281,0.41767850518226624,0.3386385440826416,0.4696452021598816,0.3943638503551483,0.40233513712882996,0.5106809735298157,0.5040223598480225
2311113,0.4281257092952728,0.3792175054550171,0.5525665283203125,0.446993887424469,0.31777989864349365,0.4566783010959625,0.3968011736869812,0.41119465231895447,0.4631522595882416,0.4689401090145111,0.42563050985336304,0.5533143281936646,0.42813539505004883,0.36628180742263794,0.487204909324646,0.5732355713844299,0.41787269711494446,0.4687599837779999,0.5013719201087952,0.46988916397094727,0.36950093507766724,0.5473585724830627,0.5102646350860596
2350973,0.48059916496276855,0.452668696641922,0.5288488864898682,0.557001531124115,0.4580438733100891,0.5523366928100586,0.4627639651298523,0.5702768564224243,0.4073096215724945,0.5777339935302734,0.3734290897846222,0.6175425052642822,0.5344467759132385,0.5008407235145569,0.5909836888313293,0.6875903010368347,0.44637975096702576,0.4087725281715393,0.46373817324638367,0.4448012411594391,0.4699825942516327,0.5819603800773621,0.6196300387382507
2350975,0.47341880202293396,0.47841325402259827,0.5583589673042297,0.5416738986968994,0.49875402450561523,0.5637291669845581,0.4633139669895172,0.5670017004013062,0.5189271569252014,0.5604482889175415,0.3816874027252197,0.6074023842811584,0.5131572484970093,0.5009320974349976,0.5999308228492737,0.6722345352172852,0.46292415261268616,0.4727647304534912,0.5191545486450195,0.4517730474472046,0.4785829782485962,0.5767304301261902,0.6071826219558716
