,Friedman_Stat
2429961,0.6086956521738784
2429962,0.34782608695650197
2429963,0.6086956521738784
2429966,1.0434782608695627
2430146,0.6086956521738784
2430147,1.3913043478260647
2430148,0.08695652173912549
2430329,2.173913043478251
2430330,1.0434782608695627
2430331,0.34782608695650197
2469643,0.2608695652173765
2469824,0.6086956521738784
2599750,2.695652173913061
2639426,1.826086956521749
2639608,5.304347826086939
2679466,4.2608695652173765
2679648,4.2608695652173765
2716243,2.695652173913061
2716425,4.521739130434753
2719142,2.173913043478251
2719324,2.4347826086956275
2719506,3.3913043478260647
2725699,1.0434782608695627
2725879,1.1304347826086882
2725880,1.1304347826086882
2725881,0.6086956521738784
2726061,0.08695652173912549
2726062,0.08695652173912549
2726063,0.2608695652173765
2726243,0.2608695652173765
2755919,0.6086956521738784
2756103,7.304347826086939
2759000,1.826086956521749
2759182,2.173913043478251
2759364,0.6086956521738784
2765372,0.7826086956521863
2765373,1.652173913043498
2765553,0.08695652173912549
2765554,0.0
2765555,0.2608695652173765
2765736,0.6086956521738784
2765737,2.173913043478251
2795778,2.4347826086956275
2798858,0.6086956521738784
2799040,1.3913043478260647
2799222,1.0434782608695627
2805594,5.47826086956519
2838534,5.826086956521749
2838716,3.2173913043478137
2838898,1.652173913043498
2839080,1.826086956521749
2878756,0.6086956521738784
2878938,1.826086956521749
2918249,3.3913043478260647
2918431,3.2173913043478137
2957925,3.2173913043478137
2958107,11.565217391304316
2997783,9.391304347826065
3153073,1.0434782608695627
3184312,0.6086956521738784
3184494,1.1304347826086882
3192567,0.2608695652173765
3192568,0.2608695652173765
3192749,0.0
3192750,0.08695652173912549
3192931,0.2608695652173765
3192932,0.08695652173912549
3193113,0.2608695652173765
3193114,0.08695652173912549
3223806,0.08695652173912549
3223807,0.7826086956521863
3223988,0.2608695652173765
3223989,0.2608695652173765
3224171,0.6086956521738784
3224172,1.826086956521749
3232426,1.1304347826086882
3232427,0.2608695652173765
3232608,0.34782608695650197
3232609,0.0
3232790,0.6086956521738784
3232791,1.0434782608695627
3263302,3.2173913043478137
3263483,0.6086956521738784
3263484,3.7391304347826235
3263665,0.6086956521738784
3263666,0.08695652173912549
3263848,0.08695652173912549
3264031,0.6086956521738784
3303160,0.34782608695650197
3303342,1.826086956521749
3303524,0.08695652173912549
3904559,0.7826086956521863
3944053,0.34782608695650197
3983547,0.08695652173912549
3983728,0.2608695652173765
3987394,4.173913043478251
3987576,1.1304347826086882
3987758,0.7826086956521863
4023222,1.3913043478260647
4027068,1.0434782608695627
4027069,1.1304347826086882
4027070,2.695652173913061
4027250,0.6086956521738784
4027251,1.1304347826086882
4027432,1.826086956521749
4027433,3.1304347826086882
4027614,1.826086956521749
4027615,0.34782608695650197
4063079,3.3913043478260647
4063080,0.6086956521738784
4066743,3.2173913043478137
4066744,0.0
4066926,0.2608695652173765
4067108,0.7826086956521863
4102392,5.826086956521749
4102573,4.521739130434753
4102574,3.3913043478260647
4102755,1.652173913043498
4141886,1.3913043478260647
4141887,1.1304347826086882
4142068,2.347826086956502
4142249,2.695652173913061
4142250,1.1304347826086882
4142430,0.2608695652173765
4181339,6.869565217391312
4181520,0.2608695652173765
4181562,0.08695652173912549
4181743,3.3913043478260647
4181744,0.6086956521738784
4181925,1.0434782608695627
4199002,0.2608695652173765
4199003,1.1304347826086882
4199004,1.826086956521749
4220833,4.2608695652173765
4221014,0.34782608695650197
4221015,4.2608695652173765
4221196,2.173913043478251
4221237,0.7826086956521863
4238314,1.3913043478260647
4238315,0.6086956521738784
4238316,0.7826086956521863
4238495,0.34782608695650197
4238496,1.0434782608695627
4238497,6.869565217391312
4238498,3.2173913043478137
4238678,0.7826086956521863
4238679,3.3913043478260647
4252136,1.0434782608695627
4252318,0.6086956521738784
4252319,0.7826086956521863
4260509,6.608695652173878
4277808,0.2608695652173765
4277809,0.6086956521738784
4277810,0.6086956521738784
4277990,1.826086956521749
4277991,1.1304347826086882
4277992,0.0
4291450,7.9130434782608745
4291631,4.2608695652173765
4291632,2.695652173913061
4291812,0.08695652173912549
4291813,1.826086956521749
4291995,1.652173913043498
4300185,5.304347826086939
4331306,0.6086956521738784
4331307,1.0434782608695627
4331308,1.652173913043498
4331489,0.2608695652173765
4331672,7.9130434782608745
4339679,4.956521739130437
4339860,1.1304347826086882
4339861,4.2608695652173765
4370983,1.652173913043498
4371166,1.0434782608695627
4379536,2.4347826086956275
4419031,6.347826086956502
4458525,5.47826086956519
4458706,2.695652173913061
4458707,1.1304347826086882
4498201,3.2173913043478137
4498382,3.2173913043478137
4498383,3.1304347826086882
4498564,4.521739130434753
4613192,0.6086956521738784
4652868,0.6086956521738784
4692544,0.34782608695650197
4732220,0.34782608695650197
4732402,0.2608695652173765
4771897,1.1304347826086882
4772078,1.826086956521749
4772260,1.0434782608695627
4811573,0.34782608695650197
4811754,1.1304347826086882
4811936,0.08695652173912549
4851249,1.1304347826086882
4851430,2.695652173913061
4851431,1.3913043478260647
4890925,0.6086956521738784
4891107,0.08695652173912549
4930783,1.652173913043498
4977771,1.652173913043498
4977952,1.652173913043498
4977953,1.826086956521749
4978134,0.34782608695650197
4978135,0.7826086956521863
4979563,0.2608695652173765
4979745,1.652173913043498
4980290,1.3913043478260647
4980472,1.1304347826086882
4980652,1.0434782608695627
4980654,1.3913043478260647
4980834,0.6086956521738784
4980835,2.347826086956502
4980836,8.956521739130437
4981016,1.1304347826086882
4981017,3.3913043478260647
5017083,0.34782608695650197
5017265,1.652173913043498
5017446,0.7826086956521863
5017447,1.0434782608695627
5017628,0.08695652173912549
5017629,1.3913043478260647
5017809,0.6086956521738784
5017810,0.08695652173912549
5017990,1.826086956521749
5017991,1.3913043478260647
5017992,0.2608695652173765
5018695,2.173913043478251
5018876,2.173913043478251
5018877,3.7391304347826235
5020330,0.34782608695650197
5020512,1.826086956521749
5056577,3.2173913043478137
5057121,0.6086956521738784
5057122,1.1304347826086882
5057123,1.0434782608695627
5057280,2.695652173913061
5057303,0.6086956521738784
5057304,0.6086956521738784
5057462,0.2608695652173765
5057484,2.4347826086956275
5057485,1.652173913043498
5057644,0.2608695652173765
5057666,1.0434782608695627
5057667,5.304347826086939
5057826,2.173913043478251
5057827,3.3913043478260647
5057848,2.173913043478251
5058007,1.1304347826086882
5058008,1.0434782608695627
5058009,4.173913043478251
5058189,1.3913043478260647
5058190,7.9130434782608745
5058191,2.695652173913061
5058372,2.695652173913061
5096413,0.2608695652173765
5096594,0.08695652173912549
5096595,0.08695652173912549
5096775,2.695652173913061
5096776,0.08695652173912549
5096957,0.08695652173912549
5096958,2.695652173913061
5096978,0.6086956521738784
5096979,1.0434782608695627
5097139,0.34782608695650197
5097140,1.826086956521749
5097159,1.1304347826086882
5097160,1.1304347826086882
5097161,1.652173913043498
5097322,0.2608695652173765
5097342,1.1304347826086882
5097504,0.2608695652173765
5136472,1.1304347826086882
5136653,0.6086956521738784
5136654,0.34782608695650197
5136655,0.6086956521738784
5136835,2.4347826086956275
5136836,1.1304347826086882
5176147,1.1304347826086882
5176148,1.1304347826086882
5176329,0.2608695652173765
5176330,1.0434782608695627
5176511,0.34782608695650197
5253677,7.9130434782608745
5253678,7.043478260869563
5253855,1.826086956521749
5253856,0.34782608695650197
5253857,0.08695652173912549
5253858,0.6086956521738784
5253859,2.173913043478251
5253860,6.347826086956502
5254037,2.4347826086956275
5254040,1.0434782608695627
5254041,0.34782608695650197
5254042,0.34782608695650197
5254219,1.1304347826086882
5254222,1.652173913043498
5254224,0.08695652173912549
5256404,3.7391304347826235
5293532,6.347826086956502
5293714,0.6086956521738784
5293715,5.47826086956519
5293895,2.347826086956502
5293896,4.956521739130437
5293897,1.0434782608695627
5294078,7.9130434782608745
5294079,0.7826086956521863
5295533,4.956521739130437
5295714,5.565217391304316
5295715,4.521739130434753
5295896,0.34782608695650197
5295897,2.695652173913061
5296078,0.34782608695650197
5296079,0.6086956521738784
5296080,0.6086956521738784
5296260,1.1304347826086882
5296261,0.6086956521738784
5296262,0.7826086956521863
5333027,0.6086956521738784
5333209,1.0434782608695627
5333390,2.4347826086956275
5333391,1.0434782608695627
5333572,2.4347826086956275
5333754,3.3913043478260647
5335571,1.0434782608695627
5419102,7.304347826086939
5419284,1.652173913043498
5419466,4.521739130434753
5419467,2.695652173913061
5419648,3.2173913043478137
5419649,2.4347826086956275
5419830,3.3913043478260647
5419831,3.7391304347826235
5420013,3.3913043478260647
5459507,1.826086956521749
5459689,5.304347826086939
5459690,3.3913043478260647
5459691,3.7391304347826235
5459871,0.6086956521738784
5459872,0.6086956521738784
5459873,5.47826086956519
5460055,0.6086956521738784
