,Subject_0,Subject_1,Subject_3,Subject_4,Subject_5,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_17,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26
1728509,0.20929363369941711,0.4024573266506195,0.29565632343292236,0.2547321915626526,0.34513652324676514,0.22514571249485016,0.21233485639095306,0.2931865155696869,0.27496641874313354,0.23441508412361145,0.2449328452348709,0.33622536063194275,0.20375479757785797,0.27097436785697937,0.3161018490791321,0.2619994580745697,0.32110023498535156,0.22420796751976013,0.3170851767063141,0.24676109850406647,0.29069605469703674,0.20572198927402496,0.26088947057724
1728690,0.16973876953125,0.32961446046829224,0.36671823263168335,0.2612643241882324,0.3694109320640564,0.22928360104560852,0.19251367449760437,0.2881961762905121,0.3271116614341736,0.21113701164722443,0.2327137291431427,0.313211590051651,0.2099355012178421,0.313915491104126,0.27262717485427856,0.27261942625045776,0.3197716772556305,0.21346573531627655,0.2742282450199127,0.23278194665908813,0.3109520375728607,0.23145970702171326,0.2836211621761322
1728691,0.16865360736846924,0.3759712278842926,0.3260861337184906,0.23140087723731995,0.36406245827674866,0.23702619969844818,0.2222401648759842,0.2880234122276306,0.29048779606819153,0.22531788051128387,0.2238575518131256,0.327614426612854,0.22315523028373718,0.2730405628681183,0.31562522053718567,0.28173720836639404,0.3457581102848053,0.20176513493061066,0.3310481905937195,0.24316053092479706,0.31492021679878235,0.21038220822811127,0.2537369430065155
1728872,0.15838107466697693,0.2923702001571655,0.34701767563819885,0.25498801469802856,0.34495168924331665,0.25668370723724365,0.1912677139043808,0.2868908643722534,0.3383176624774933,0.1893802285194397,0.22889061272144318,0.31109634041786194,0.2293287068605423,0.30846723914146423,0.2829825282096863,0.3004685342311859,0.33340030908584595,0.20623452961444855,0.2853446304798126,0.24275556206703186,0.34718355536460876,0.25166672468185425,0.28863435983657837
1768366,0.18625123798847198,0.301268994808197,0.30263304710388184,0.25758522748947144,0.3179742693901062,0.2617265284061432,0.21115203201770782,0.29304417967796326,0.328731507062912,0.25292497873306274,0.3118252754211426,0.2602325975894928,0.2510617673397064,0.3246030807495117,0.278481125831604,0.28133058547973633,0.33768752217292786,0.22848905622959137,0.3056715428829193,0.25126969814300537,0.282068133354187,0.26172006130218506,0.2872883677482605
2036670,0.4449172914028168,0.4397086799144745,0.43556660413742065,0.4164498448371887,0.4584812819957733,0.3599018454551697,0.43978068232536316,0.389389306306839,0.3535138964653015,0.47551873326301575,0.3594953715801239,0.37647077441215515,0.49145203828811646,0.42661362886428833,0.4231950342655182,0.36444994807243347,0.44911736249923706,0.39853033423423767,0.4700591266155243,0.32446157932281494,0.4715171456336975,0.339993417263031,0.38788342475891113
2192080,0.4429064691066742,0.44859883189201355,0.30712175369262695,0.4675905108451843,0.4556581974029541,0.4349244236946106,0.34734049439430237,0.3706846535205841,0.3518429398536682,0.419781357049942,0.4735051691532135,0.46190014481544495,0.4750630259513855,0.31487172842025757,0.5171910524368286,0.417805939912796,0.37795549631118774,0.3597211241722107,0.4312080144882202,0.41982242465019226,0.4184908866882324,0.4876176714897156,0.4889628291130066
2311113,0.4222140908241272,0.46761560440063477,0.5086011290550232,0.44514116644859314,0.34264740347862244,0.45567965507507324,0.336347758769989,0.3827349543571472,0.42883604764938354,0.4307686388492584,0.4378005564212799,0.5312662124633789,0.4724201261997223,0.3607964813709259,0.4673618674278259,0.572006344795227,0.3999670147895813,0.5234163403511047,0.4957789182662964,0.4888242185115814,0.39092960953712463,0.5410270094871521,0.49648740887641907
2350973,0.48698410391807556,0.5212322473526001,0.5086011290550232,0.5529928207397461,0.450111985206604,0.5665794014930725,0.441737562417984,0.5240229964256287,0.4568503797054291,0.5362412333488464,0.38346293568611145,0.6002901792526245,0.5579249262809753,0.5153257250785828,0.5492675304412842,0.7034155130386353,0.45406416058540344,0.4687727093696594,0.49648812413215637,0.5094661116600037,0.46388936042785645,0.5944067239761353,0.5741257667541504
2350975,0.4790624678134918,0.5072953701019287,0.5320024490356445,0.5393033027648926,0.5059802532196045,0.5644881129264832,0.4486407935619354,0.5353405475616455,0.50770103931427,0.5232889652252197,0.3906100392341614,0.5901657938957214,0.5270969271659851,0.49286949634552,0.5390543341636658,0.6938989162445068,0.47674402594566345,0.480429083108902,0.5278650522232056,0.5254746079444885,0.4830385744571686,0.5875952839851379,0.6131536364555359
2351156,0.48749154806137085,0.5116966962814331,0.5134630799293518,0.5404064059257507,0.5008431077003479,0.5465390682220459,0.44189295172691345,0.5416378974914551,0.4765240550041199,0.5265529751777649,0.39404937624931335,0.5988724231719971,0.5563510656356812,0.5255219340324402,0.5269368290901184,0.7177596688270569,0.47481653094291687,0.48273351788520813,0.5054676532745361,0.49931254982948303,0.4971356987953186,0.5921921133995056,0.591559648513794
2351157,0.4912860691547394,0.5050197839736938,0.5271952152252197,0.5259812474250793,0.49382415413856506,0.5753567814826965,0.44189295172691345,0.5416378974914551,0.4877413511276245,0.5043894648551941,0.4226312041282654,0.5982288718223572,0.5491434931755066,0.5113059878349304,0.5381432175636292,0.7120741605758667,0.47481653094291687,0.48273351788520813,0.5340209007263184,0.49486634135246277,0.4971356987953186,0.5922932028770447,0.6032004356384277
2351158,0.49222514033317566,0.49404940009117126,0.5114747285842896,0.5139300227165222,0.5454499125480652,0.595983624458313,0.46710875630378723,0.5666751265525818,0.4780295789241791,0.5090456008911133,0.43723422288894653,0.6147198677062988,0.5489784479141235,0.5057110786437988,0.5560340285301208,0.7057093977928162,0.5075736045837402,0.49786755442619324,0.5009092688560486,0.5077105760574341,0.5309469103813171,0.5958835482597351,0.6141437292098999
2351339,0.4924916625022888,0.5020312070846558,0.5144354701042175,0.5042420625686646,0.5446346998214722,0.5952668190002441,0.4381266236305237,0.528510332107544,0.4917833209037781,0.5121333003044128,0.4498399496078491,0.6173481345176697,0.561525285243988,0.5181400775909424,0.5407962203025818,0.7096078395843506,0.47935807704925537,0.49921756982803345,0.5227353572845459,0.47970372438430786,0.5044016242027283,0.5910704731941223,0.5865561962127686
2360291,0.4262126088142395,0.3760984241962433,0.4762025475502014,0.5015765428543091,0.41461262106895447,0.33028119802474976,0.4906023442745209,0.4231330156326294,0.4775445759296417,0.43593910336494446,0.5348835587501526,0.47583746910095215,0.4612228274345398,0.38457080721855164,0.39120906591415405,0.49871358275413513,0.5264403223991394,0.45427435636520386,0.4337000548839569,0.3108460009098053,0.45581915974617004,0.3314022123813629,0.345965176820755
2390286,0.492900550365448,0.5504493713378906,0.47146907448768616,0.5935150384902954,0.5305656790733337,0.5617304444313049,0.5288326144218445,0.541093647480011,0.484093576669693,0.5491858720779419,0.40317389369010925,0.5459696054458618,0.5171704292297363,0.4957118630409241,0.5669370293617249,0.6652393937110901,0.4953019320964813,0.46178770065307617,0.4842701256275177,0.5440514087677002,0.47234758734703064,0.5793137550354004,0.6223585605621338
2390287,0.4676000475883484,0.5451897382736206,0.4812234044075012,0.5847620964050293,0.4845617413520813,0.5882590413093567,0.5282614827156067,0.5573568940162659,0.5223434567451477,0.5479831099510193,0.40093764662742615,0.536075234413147,0.4985356628894806,0.4989440441131592,0.5641952157020569,0.6617392897605896,0.519285261631012,0.48039424419403076,0.4810996949672699,0.5502891540527344,0.4895504117012024,0.581834614276886,0.636725902557373
2390467,0.48656272888183594,0.5476452112197876,0.4566251039505005,0.5920690894126892,0.41036373376846313,0.5440630912780762,0.41741037368774414,0.5338207483291626,0.44272610545158386,0.5667163133621216,0.4033595621585846,0.5560339093208313,0.5487228631973267,0.5190618634223938,0.5604100823402405,0.6726263165473938,0.4691675901412964,0.46949899196624756,0.48414841294288635,0.5592954158782959,0.4581557512283325,0.5899519920349121,0.611537516117096
2390468,0.474661260843277,0.5415579676628113,0.497900128364563,0.5815669894218445,0.5459390878677368,0.5513159036636353,0.48367226123809814,0.5301551818847656,0.4714357256889343,0.5406753420829773,0.4000493288040161,0.5468528270721436,0.5270217061042786,0.507064163684845,0.5562365651130676,0.6680566072463989,0.48060277104377747,0.4698657691478729,0.474211722612381,0.5401507019996643,0.4879909157752991,0.5881996154785156,0.6228360533714294
