,Subject_0,Subject_1,Subject_3,Subject_4,Subject_5,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_17,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26
1799689,0.5761391520500183,0.5207173824310303,0.5005438327789307,0.5383408069610596,0.6128699779510498,0.5741176009178162,0.6552606225013733,0.41037434339523315,0.6645948886871338,0.598839282989502,0.6092380285263062,0.5529277324676514,0.6305623650550842,0.48719581961631775,0.5449752807617188,0.5860735177993774,0.6600630879402161,0.4807620644569397,0.4924086928367615,0.5549666881561279,0.5572380423545837,0.6290215849876404,0.6977776288986206
1839183,0.5651437044143677,0.5013858079910278,0.4470233917236328,0.5111738443374634,0.5834453701972961,0.5129159688949585,0.6320825219154358,0.47666823863983154,0.6537620425224304,0.6074787378311157,0.5861511826515198,0.4698406159877777,0.5865716338157654,0.49475914239883423,0.5927944183349609,0.5643881559371948,0.6323723793029785,0.4906012713909149,0.4249735176563263,0.5223003625869751,0.5476606488227844,0.5822018980979919,0.6289798021316528
1839184,0.545581042766571,0.4860709607601166,0.497342973947525,0.5340993404388428,0.5575593709945679,0.5695332884788513,0.6167253255844116,0.42617374658584595,0.6638785004615784,0.5485232472419739,0.6000060439109802,0.5177244544029236,0.6212064027786255,0.5088643431663513,0.5392177104949951,0.5663939714431763,0.6266850829124451,0.5399631261825562,0.4716556966304779,0.5380739569664001,0.5615327954292297,0.6001487970352173,0.674595296382904
1839185,0.5042436122894287,0.44797104597091675,0.5491057634353638,0.5643899440765381,0.501583993434906,0.6231600046157837,0.5917100310325623,0.42636898159980774,0.6566807627677917,0.5486385226249695,0.6163889169692993,0.5598769187927246,0.6546513438224792,0.5307499170303345,0.49863889813423157,0.5600903630256653,0.6216568946838379,0.5671247839927673,0.5111917853355408,0.5698950886726379,0.5779426097869873,0.6103981137275696,0.7034289240837097
1839365,0.5667520761489868,0.5188711881637573,0.4655952751636505,0.5289818644523621,0.6092847585678101,0.5372312664985657,0.6451391577720642,0.4937904477119446,0.664109468460083,0.6092627048492432,0.595794677734375,0.5146002769470215,0.6136516332626343,0.49746888875961304,0.596606433391571,0.571183443069458,0.6403970718383789,0.45905575156211853,0.4539373815059662,0.5443979501724243,0.5533767342567444,0.615162193775177,0.6708508133888245
1839366,0.5552604794502258,0.5071446299552917,0.5075718760490417,0.556952953338623,0.5820882320404053,0.5977402329444885,0.6321066617965698,0.40749287605285645,0.6765337586402893,0.5746060609817505,0.6092813611030579,0.5487179160118103,0.6562918424606323,0.5161652565002441,0.5013599991798401,0.5858091711997986,0.6377212405204773,0.5063453316688538,0.4977334439754486,0.5685687065124512,0.566295862197876,0.6360436081886292,0.7047803997993469
1839546,0.5326611399650574,0.5780036449432373,0.48715513944625854,0.5405572056770325,0.6221181154251099,0.5632217526435852,0.653045117855072,0.4119846224784851,0.6699673533439636,0.6354562640190125,0.5299379229545593,0.5320191383361816,0.5021429657936096,0.48623302578926086,0.4897541105747223,0.5622546672821045,0.6272489428520203,0.4780377447605133,0.5110277533531189,0.5287120342254639,0.5365602374076843,0.5774064064025879,0.6057511568069458
1839547,0.5579736232757568,0.5776862502098083,0.510790228843689,0.5724180340766907,0.6208429932594299,0.6254103779792786,0.6552606225013733,0.41037434339523315,0.6751315593719482,0.6274834275245667,0.570179283618927,0.552386999130249,0.5797954201698303,0.5125201344490051,0.4706514775753021,0.5860735177993774,0.6371243596076965,0.4725344777107239,0.46751758456230164,0.5677658319473267,0.5572380423545837,0.6162259578704834,0.6562618017196655
1839728,0.5388344526290894,0.530660092830658,0.4955218732357025,0.5484081506729126,0.594186544418335,0.5884992480278015,0.6580376625061035,0.4188273847103119,0.6589308977127075,0.6218869090080261,0.5272417068481445,0.5576807260513306,0.48941588401794434,0.4605201482772827,0.49019119143486023,0.5773465037345886,0.611630380153656,0.4916733205318451,0.45585107803344727,0.547418475151062,0.5448148250579834,0.5554068088531494,0.6023144125938416
1839729,0.5638583302497864,0.5456691980361938,0.5411619544029236,0.5838740468025208,0.5967605113983154,0.6392807960510254,0.670562744140625,0.43292000889778137,0.6659148931503296,0.6247094869613647,0.5668498277664185,0.5747942328453064,0.5837686657905579,0.48174139857292175,0.4662383496761322,0.5973303318023682,0.6503596901893616,0.5224730372428894,0.48836416006088257,0.5849483013153076,0.5595921874046326,0.6133905649185181,0.6701669096946716
