,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23
1963300,0.4943843483924866,0.5230810046195984,0.42081478238105774,0.5738999247550964,0.43546247482299805,0.5257732272148132,0.542205274105072,0.4881647229194641,0.38722968101501465,0.5149363875389099,0.49637725949287415,0.46380650997161865,0.4946467876434326,0.4826200008392334,0.535197377204895,0.5292658805847168,0.4475306570529938,0.4282539486885071,0.5193939208984375,0.4068636894226074,0.5083970427513123,0.517199695110321,0.485779732465744
1963481,0.5053088665008545,0.5266675353050232,0.39013344049453735,0.5895490050315857,0.45539337396621704,0.48652470111846924,0.5525695085525513,0.4901178479194641,0.3888653516769409,0.48481836915016174,0.47892656922340393,0.4870234727859497,0.4829738736152649,0.499722957611084,0.5677282810211182,0.4989684224128723,0.5139021873474121,0.40154728293418884,0.5014165639877319,0.4661705791950226,0.5216459631919861,0.5158671140670776,0.505551815032959
1964386,0.4445171058177948,0.39252969622612,0.40213435888290405,0.5156590342521667,0.45051297545433044,0.4339641034603119,0.49607864022254944,0.4922005832195282,0.4052104949951172,0.39781320095062256,0.43563172221183777,0.47623321413993835,0.4547537863254547,0.4826216697692871,0.5865320563316345,0.4549962282180786,0.5805988907814026,0.513418436050415,0.527023196220398,0.3789304494857788,0.5549965500831604,0.5288926959037781,0.5014513731002808
1964567,0.44579002261161804,0.38793569803237915,0.43509817123413086,0.5029271841049194,0.46737056970596313,0.43838006258010864,0.46264785528182983,0.4736885726451874,0.41222646832466125,0.4058096706867218,0.4407030940055847,0.4499162435531616,0.4290037155151367,0.4566614627838135,0.550051212310791,0.4345042109489441,0.5778063535690308,0.5650613903999329,0.5167024731636047,0.3736729323863983,0.5620881915092468,0.5171982645988464,0.5214806199073792
2002613,0.4306560456752777,0.5836920738220215,0.4818424880504608,0.5860564708709717,0.4234948754310608,0.5383305549621582,0.5556823015213013,0.4866696894168854,0.4282165467739105,0.5062824487686157,0.5095775127410889,0.5169579982757568,0.5295875072479248,0.47377315163612366,0.4926431477069855,0.5568165183067322,0.488777756690979,0.4289202094078064,0.6080024242401123,0.3546389043331146,0.5084674954414368,0.49539074301719666,0.5378403663635254
2002794,0.445090651512146,0.555837094783783,0.4578295350074768,0.5799208879470825,0.4290224611759186,0.5202392935752869,0.5746943950653076,0.4942186772823334,0.42649179697036743,0.522801399230957,0.5315858125686646,0.49837738275527954,0.502630889415741,0.48356589674949646,0.5297651886940002,0.535881519317627,0.4911760687828064,0.4331953227519989,0.6184375882148743,0.38965892791748047,0.5125819444656372,0.5090957283973694,0.49875661730766296
2002975,0.4594036340713501,0.5437419414520264,0.4178750813007355,0.61572265625,0.4502031207084656,0.4982417821884155,0.5862990617752075,0.5034223794937134,0.4273450970649719,0.5135733485221863,0.512528657913208,0.4769534170627594,0.48145487904548645,0.48830392956733704,0.5532231330871582,0.510185182094574,0.5208278298377991,0.440928190946579,0.5696852803230286,0.42556148767471313,0.5273891687393188,0.5113336443901062,0.4993370771408081
2002976,0.4611002802848816,0.5466309189796448,0.43847861886024475,0.582017183303833,0.4191715717315674,0.49204543232917786,0.5684552192687988,0.4959780275821686,0.421467125415802,0.5128248929977417,0.5241478085517883,0.49037981033325195,0.4861767292022705,0.5110970139503479,0.5394037961959839,0.5138180255889893,0.5115357637405396,0.446238249540329,0.5806536674499512,0.4063466191291809,0.5198206901550293,0.5190792083740234,0.5005441308021545
2003880,0.43888139724731445,0.40361127257347107,0.41993024945259094,0.5292226076126099,0.45126107335090637,0.4444167912006378,0.5218355655670166,0.5152904391288757,0.4077814817428589,0.4142349064350128,0.4223027527332306,0.47951826453208923,0.46539628505706787,0.46662813425064087,0.5914261341094971,0.45858103036880493,0.5869690775871277,0.4987886846065521,0.5658504962921143,0.38252782821655273,0.548231303691864,0.5396431088447571,0.49974074959754944
2003882,0.46128880977630615,0.43989917635917664,0.45925378799438477,0.5889577865600586,0.46218380331993103,0.4614267647266388,0.6099997162818909,0.49531105160713196,0.40298494696617126,0.44062620401382446,0.4567906856536865,0.48967331647872925,0.5137243270874023,0.4711676239967346,0.6021609306335449,0.4579968750476837,0.6370044350624084,0.5049816370010376,0.5733111500740051,0.4246181845664978,0.5606865882873535,0.5387003421783447,0.5462290644645691
