roi,centrality
0,-0.16586602383176438
1,-0.18920110380117133
2,-0.12430891490815832
3,0.35321709097508625
4,-0.297727638721366
5,0.029571710539638852
6,0.05496185045215416
7,0.2855015010439611
8,-0.03924162099702926
9,-0.2951945961295803
10,-0.14300938663088034
11,-0.2689392932062854
12,-0.18346898086193772
13,-0.2778069920735434
14,-0.013476841076383871
15,0.29205742389387307
16,-0.029374795459073448
17,-0.006522249991766283
18,0.0022306064486396636
19,0.9775167292929446
20,-0.06952721778706482
21,0.9176872416577633
22,-0.14733390331358576
23,0.5283751417286985
24,-0.12760055196279152
25,0.12336374266497792
26,0.047789973631318095
27,0.22873882109812502
28,-0.2139624631615393
29,-0.05765529837867768
30,-0.43440306199204975
31,0.5280111004181429
32,-0.2674225220788311
33,0.184830659646234
34,0.0784868242830268
35,0.7584748676280371
36,0.3261573156298662
37,0.47775664130352724
38,-0.134641563185517
39,0.20327024863868373
40,0.27820317269327705
41,0.4125673328616514
42,0.15973234182384632
43,0.7288961806793007
44,0.4035821322308926
45,0.5465995732928917
46,0.19411932498843693
47,0.2326199180156675
48,0.33462202054730905
49,0.30607812262791073
50,0.7705799796831525
51,1.0143810837337948
52,0.3011710361919309
53,0.11690400088048841
54,-0.04701412023508292
55,0.061822568295253774
56,-0.10891629922655169
57,-0.4451209352981788
58,0.3826645628859589
59,0.40852922298402866
60,-0.021942337005507004
61,0.24253059879207103
62,0.44050374743687354
63,0.10674070825299105
64,0.5209854074458717
65,-0.10680992527079577
66,0.30497701944051125
67,-0.017629069436378
68,-0.42092603810015833
69,0.3806842371719699
70,-0.1832285163090703
71,0.22581038855764937
72,-0.02325764061158548
73,0.3996769274556779
74,-0.11714966254852939
75,0.009011324119965842
76,-0.05570790965242715
77,0.3266015870429519
78,-0.3540445416550954
79,0.11306140786506924
80,0.05294380132455274
81,-0.2747859199312784
82,-0.1195730363054424
83,0.12713019406824486
84,-0.09932465840257516
85,0.42002558980997406
86,0.43149762373288625
87,0.13604352997810953
88,-0.24766750691858905
89,0.31644606718841584
90,-0.2578041242254405
91,-0.03064043163514764
92,-0.31325956415553663
93,-0.14302315577315652
94,-0.20806420672066916
95,0.3794901874154763
96,-0.16946210685050947
97,0.2809843716979417
98,-0.09966999683101065
99,0.045587279917787875
100,-0.22982034082269595
101,-0.06741812492001838
102,0.2913882810098209
103,-0.10242217454332897
104,0.0003734764219302707
105,0.16707934630605353
106,-0.22887486715963432
107,-0.16062773978033476
108,-0.15845714318537588
109,0.3046702791980947
110,0.45838179444870447
111,0.20899813069565581
112,0.418357505469991
113,-0.056588340514182725
114,0.06408020350747358
115,
116,
117,
118,0.3402639591462418
119,0.006708703506658996
120,-0.14102986417844682
121,0.15974752321147942
122,0.10570042125200893
123,0.08418239437374811
124,-0.0797441235197093
125,-0.533680183946088
126,-0.19093805351256918
127,-0.5901440295274335
128,0.1929489901143294
129,0.14201189950605514
130,0.290909708578635
131,0.028352991866074442
132,-0.1864852671463217
133,-0.08062052984817963
134,-0.20408331599806018
135,0.28176922630731766
136,0.01614310161072187
137,-0.34813156493369846
138,-0.11689484896282983
139,0.14681395268726363
140,0.169060521778222
141,0.30301445487843687
142,0.026610652657343813
143,0.2532183829393087
144,0.10488072180106703
145,0.3417524615956102
146,0.15336618481489075
147,-0.21657984046098214
148,0.037756383061191244
149,-0.13374446652696362
150,-0.4539107726020171
151,-0.025678804223373312
152,-0.1282292338398729
153,-0.3498207861140863
154,0.23199683003265897
155,0.28078983969054705
156,0.23361283551338008
157,0.4981900600415625
158,-0.006749175283017493
159,-0.22395980727551382
160,-0.21678967757724688
161,-0.2689667957894764
162,0.13129964864505722
163,0.016566048262281034
164,0.14318677074617533
165,0.8701564732028956
166,0.08123063407802737
167,0.631147771275693
168,0.22433662323652748
169,0.2652470560040916
170,0.110468657809551
171,-0.07331800082346572
172,0.2906073140071592
173,0.8847606694395623
174,-0.04751077699469177
175,-0.1394134338539278
176,0.06755036679642652
177,0.014509267827163662
178,-0.07445494310208095
179,0.25780333863896304
180,0.03328349860719643
181,-0.306863726539213
182,-0.09292603101296339
183,-0.06944434725631787
184,0.032222555959789526
185,-0.03703943387772985
186,0.4228955225397795
187,0.32682215550610416
188,-0.2668672620663055
189,-0.2321306624311324
190,-0.08338632205403253
191,-0.07798778789054744
192,0.2584511062948977
193,-0.06691499499648697
194,0.055957941703589045
195,0.08918466721375885
196,0.33173929568356436
197,0.07133932914609616
198,3.478851215434321e-05
199,-0.17050957320210613
200,-0.26373348370402633
201,0.037113974997531
202,-0.2445321347268777
203,-0.09338029812369034
204,-0.13125969259213047
205,-0.18278238996779125
206,0.07796154373197149
207,0.06781253468390494
208,-0.2705463620785779
209,-0.46134739129623703
210,0.051188697009443784
211,0.03989208555380657
212,-0.0015895600202590681
213,-0.1076399675237467
214,-0.18265540650938572
215,0.2255544081628974
216,-0.17691559837679025
217,0.36153845417752645
218,-0.3256905944795922
219,0.014339970133109321
220,0.1427018540391917
221,-0.01280013392903488
222,0.4225069062470488
223,-0.1732075032127978
224,0.8334132041100282
