roi,statistic,p_value
154,2.3333333333333144,0.3114032239146006
155,0.3333333333333144,0.8464817248906221
156,0.08333333333331439,0.9591894571091473
157,0.3333333333333144,0.8464817248906221
158,2.3333333333333144,0.3114032239146006
159,4.0,0.1353352832366127
160,0.25,0.8824969025845955
161,0.5833333333333144,0.7470175003104397
162,0.08333333333331439,0.9591894571091473
163,0.25,0.8824969025845955
164,4.333333333333314,0.11455884399268881
165,0.5833333333333144,0.7470175003104397
166,3.25,0.19691167520419406
167,1.5833333333333144,0.45308901728017326
168,4.75,0.09301448921066348
169,0.5833333333333144,0.7470175003104397
170,0.5833333333333144,0.7470175003104397
171,8.083333333333314,0.01756816772229212
172,1.5833333333333144,0.45308901728017326
173,2.3333333333333144,0.3114032239146006
174,0.5833333333333144,0.7470175003104397
175,0.5833333333333144,0.7470175003104397
