roi,statistic,p_value
0,5.47826086956519,0.06462651944020957
1,0.6086956521738784,0.7376042638218393
2,1.3913043478260647,0.49874907076230013
3,2.173913043478251,0.33724132002352547
4,0.6086956521738784,0.7376042638218393
5,2.173913043478251,0.33724132002352547
6,1.1304347826086882,0.5682366036329867
7,0.6086956521738784,0.7376042638218393
8,3.1304347826086882,0.2090425641976615
9,6.869565217391312,0.03223241651740532
10,7.043478260869563,0.02954800262625189
11,4.2608695652173765,0.11878563669440972
12,0.2608695652173765,0.8777137332821888
13,4.521739130434753,0.10425978464335212
14,0.08695652173912549,0.9574533680683832
15,2.347826086956502,0.30915483498901947
16,0.7826086956521863,0.6761743325317434
17,1.1304347826086882,0.5682366036329867
18,2.4347826086956275,0.296001338014862
19,0.0,1.0
20,1.0434782608695627,0.5934874977560287
21,12.086956521739125,0.0023732896201560413
22,1.826086956521749,0.4013010126611172
23,2.695652173913061,0.25980443944554016
24,1.1304347826086882,0.5682366036329867
25,5.304347826086939,0.07049779029112194
26,8.434782608695627,0.014737038852725134
27,5.47826086956519,0.06462651944020957
28,1.0434782608695627,0.5934874977560287
29,5.304347826086939,0.07049779029112194
30,1.0434782608695627,0.5934874977560287
31,4.2608695652173765,0.11878563669440972
32,0.6086956521738784,0.7376042638218393
33,1.652173913043498,0.4377589088697885
34,0.2608695652173765,0.8777137332821888
35,4.956521739130437,0.08388899270179818
36,0.6086956521738784,0.7376042638218393
37,10.173913043478251,0.006176790235910934
38,1.0434782608695627,0.5934874977560287
39,1.1304347826086882,0.5682366036329867
40,3.3913043478260647,0.18347952943681112
41,0.7826086956521863,0.6761743325317434
42,4.2608695652173765,0.11878563669440972
43,3.3913043478260647,0.18347952943681112
44,2.4347826086956275,0.296001338014862
45,4.521739130434753,0.10425978464335212
46,1.1304347826086882,0.5682366036329867
47,3.7391304347826235,0.1541906866724413
48,1.0434782608695627,0.5934874977560287
49,2.4347826086956275,0.296001338014862
50,3.3913043478260647,0.18347952943681112
51,2.4347826086956275,0.296001338014862
52,6.608695652173878,0.03672315391132588
53,6.347826086956502,0.041839557157207226
54,0.6086956521738784,0.7376042638218393
55,0.6086956521738784,0.7376042638218393
56,1.3913043478260647,0.49874907076230013
57,3.1304347826086882,0.2090425641976615
58,2.347826086956502,0.30915483498901947
59,3.7391304347826235,0.1541906866724413
60,1.3913043478260647,0.49874907076230013
61,5.826086956521749,0.05431018621163179
62,0.08695652173912549,0.9574533680683832
63,1.1304347826086882,0.5682366036329867
64,0.34782608695650197,0.8403699701309062
65,1.3913043478260647,0.49874907076230013
66,0.0,1.0
67,3.2173913043478137,0.20014850716070218
68,0.7826086956521863,0.6761743325317434
69,1.652173913043498,0.4377589088697885
70,0.7826086956521863,0.6761743325317434
71,3.3913043478260647,0.18347952943681112
72,2.347826086956502,0.30915483498901947
73,3.7391304347826235,0.1541906866724413
74,2.347826086956502,0.30915483498901947
75,3.1304347826086882,0.2090425641976615
76,0.2608695652173765,0.8777137332821888
77,4.521739130434753,0.10425978464335212
78,2.695652173913061,0.25980443944554016
79,1.0434782608695627,0.5934874977560287
80,3.3913043478260647,0.18347952943681112
81,1.3913043478260647,0.49874907076230013
82,0.34782608695650197,0.8403699701309062
83,4.521739130434753,0.10425978464335212
84,1.1304347826086882,0.5682366036329867
85,0.2608695652173765,0.8777137332821888
86,4.521739130434753,0.10425978464335212
87,1.1304347826086882,0.5682366036329867
88,1.1304347826086882,0.5682366036329867
89,0.34782608695650197,0.8403699701309062
90,2.173913043478251,0.33724132002352547
91,0.2608695652173765,0.8777137332821888
92,1.652173913043498,0.4377589088697885
93,3.2173913043478137,0.20014850716070218
94,3.3913043478260647,0.18347952943681112
95,2.695652173913061,0.25980443944554016
96,1.1304347826086882,0.5682366036329867
97,4.2608695652173765,0.11878563669440972
98,2.173913043478251,0.33724132002352547
99,3.2173913043478137,0.20014850716070218
100,1.652173913043498,0.4377589088697885
101,0.6086956521738784,0.7376042638218393
102,3.2173913043478137,0.20014850716070218
103,2.347826086956502,0.30915483498901947
104,0.34782608695650197,0.8403699701309062
105,1.1304347826086882,0.5682366036329867
106,2.695652173913061,0.25980443944554016
107,0.0,1.0
108,2.4347826086956275,0.296001338014862
109,0.08888888888888384,0.9565287391030317
110,1.652173913043498,0.4377589088697885
111,4.521739130434753,0.10425978464335212
112,0.08695652173912549,0.9574533680683832
113,2.173913043478251,0.33724132002352547
114,3.2173913043478137,0.20014850716070218
115,,
116,,
117,,
118,4.2608695652173765,0.11878563669440972
119,13.652173913043498,0.0010850958482160782
120,2.695652173913061,0.25980443944554016
121,3.2173913043478137,0.20014850716070218
122,12.782608695652186,0.0016760685985689817
123,2.173913043478251,0.33724132002352547
124,3.7391304347826235,0.1541906866724413
125,9.47826086956519,0.008746248313037214
126,0.2608695652173765,0.8777137332821888
127,3.7391304347826235,0.1541906866724413
128,1.3913043478260647,0.49874907076230013
129,1.1304347826086882,0.5682366036329867
130,1.1304347826086882,0.5682366036329867
131,5.826086956521749,0.05431018621163179
132,6.347826086956502,0.041839557157207226
133,2.695652173913061,0.25980443944554016
134,1.826086956521749,0.4013010126611172
135,1.0434782608695627,0.5934874977560287
136,8.69565217391306,0.012934901388949682
137,5.304347826086939,0.07049779029112194
138,3.2173913043478137,0.20014850716070218
139,1.0434782608695627,0.5934874977560287
140,1.826086956521749,0.4013010126611172
141,11.565217391304316,0.0030806683904542258
142,4.2608695652173765,0.11878563669440972
143,2.4347826086956275,0.296001338014862
144,2.695652173913061,0.25980443944554016
145,2.695652173913061,0.25980443944554016
