roi,statistic,p_value
0,6.869565217391312,0.03223241651740532
1,3.3913043478260647,0.18347952943681112
2,1.826086956521749,0.4013010126611172
3,2.4347826086956275,0.296001338014862
4,2.347826086956502,0.30915483498901947
5,1.1304347826086882,0.5682366036329867
6,0.6086956521738784,0.7376042638218393
7,1.0434782608695627,0.5934874977560287
8,1.652173913043498,0.4377589088697885
9,6.608695652173878,0.03672315391132588
10,2.695652173913061,0.25980443944554016
11,1.1304347826086882,0.5682366036329867
12,1.1304347826086882,0.5682366036329867
13,4.521739130434753,0.10425978464335212
14,0.6086956521738784,0.7376042638218393
15,2.173913043478251,0.33724132002352547
16,3.7391304347826235,0.1541906866724413
17,0.34782608695650197,0.8403699701309062
18,2.4347826086956275,0.296001338014862
19,2.173913043478251,0.33724132002352547
20,4.2608695652173765,0.11878563669440972
21,14.173913043478251,0.0008359376560701497
22,0.6086956521738784,0.7376042638218393
23,4.521739130434753,0.10425978464335212
24,0.7826086956521863,0.6761743325317434
25,5.304347826086939,0.07049779029112194
26,4.2608695652173765,0.11878563669440972
27,11.565217391304316,0.0030806683904542258
28,0.6086956521738784,0.7376042638218393
29,3.3913043478260647,0.18347952943681112
30,0.34782608695650197,0.8403699701309062
31,4.2608695652173765,0.11878563669440972
32,0.2608695652173765,0.8777137332821888
33,1.0434782608695627,0.5934874977560287
34,0.7826086956521863,0.6761743325317434
35,5.47826086956519,0.06462651944020957
36,1.0434782608695627,0.5934874977560287
37,9.47826086956519,0.008746248313037214
38,0.34782608695650197,0.8403699701309062
39,1.0434782608695627,0.5934874977560287
40,5.565217391304316,0.061876878704565486
41,1.3913043478260647,0.49874907076230013
42,4.521739130434753,0.10425978464335212
43,3.3913043478260647,0.18347952943681112
44,4.521739130434753,0.10425978464335212
45,4.2608695652173765,0.11878563669440972
46,2.347826086956502,0.30915483498901947
47,2.695652173913061,0.25980443944554016
48,1.1304347826086882,0.5682366036329867
49,1.652173913043498,0.4377589088697885
50,3.3913043478260647,0.18347952943681112
51,0.34782608695650197,0.8403699701309062
52,7.304347826086939,0.025934687696119472
53,5.565217391304316,0.061876878704565486
54,0.6086956521738784,0.7376042638218393
55,0.08695652173912549,0.9574533680683832
56,2.173913043478251,0.33724132002352547
57,3.3913043478260647,0.18347952943681112
58,4.2608695652173765,0.11878563669440972
59,4.521739130434753,0.10425978464335212
60,1.1304347826086882,0.5682366036329867
61,5.565217391304316,0.061876878704565486
62,0.6086956521738784,0.7376042638218393
63,0.7826086956521863,0.6761743325317434
64,0.34782608695650197,0.8403699701309062
65,0.6086956521738784,0.7376042638218393
66,0.6086956521738784,0.7376042638218393
67,3.2173913043478137,0.20014850716070218
68,0.34782608695650197,0.8403699701309062
69,1.652173913043498,0.4377589088697885
70,0.34782608695650197,0.8403699701309062
71,3.7391304347826235,0.1541906866724413
72,2.347826086956502,0.30915483498901947
73,3.7391304347826235,0.1541906866724413
74,1.652173913043498,0.4377589088697885
75,3.1304347826086882,0.2090425641976615
76,0.08695652173912549,0.9574533680683832
77,4.521739130434753,0.10425978464335212
78,1.826086956521749,0.4013010126611172
79,0.6086956521738784,0.7376042638218393
80,3.2173913043478137,0.20014850716070218
81,2.347826086956502,0.30915483498901947
82,0.6086956521738784,0.7376042638218393
83,3.3913043478260647,0.18347952943681112
84,0.7826086956521863,0.6761743325317434
85,0.08695652173912549,0.9574533680683832
86,5.304347826086939,0.07049779029112194
87,5.565217391304316,0.061876878704565486
88,0.6086956521738784,0.7376042638218393
89,0.6086956521738784,0.7376042638218393
90,1.3913043478260647,0.49874907076230013
91,0.6086956521738784,0.7376042638218393
92,0.6086956521738784,0.7376042638218393
93,1.826086956521749,0.4013010126611172
94,4.173913043478251,0.12406414835017408
95,7.9130434782608745,0.019129536225544967
96,2.695652173913061,0.25980443944554016
97,2.347826086956502,0.30915483498901947
98,4.173913043478251,0.12406414835017408
99,1.652173913043498,0.4377589088697885
100,1.0434782608695627,0.5934874977560287
101,1.0434782608695627,0.5934874977560287
102,1.826086956521749,0.4013010126611172
103,0.6086956521738784,0.7376042638218393
104,1.0434782608695627,0.5934874977560287
105,0.7826086956521863,0.6761743325317434
106,1.652173913043498,0.4377589088697885
107,0.34782608695650197,0.8403699701309062
108,2.4347826086956275,0.296001338014862
109,0.08888888888888384,0.9565287391030317
110,1.652173913043498,0.4377589088697885
111,7.304347826086939,0.025934687696119472
112,1.826086956521749,0.4013010126611172
113,2.695652173913061,0.25980443944554016
114,3.2173913043478137,0.20014850716070218
115,,
116,,
117,,
118,2.695652173913061,0.25980443944554016
119,10.782608695652186,0.004556026814740878
120,3.3913043478260647,0.18347952943681112
121,5.304347826086939,0.07049779029112194
122,10.521739130434753,0.005190789026057344
123,3.1304347826086882,0.2090425641976615
124,5.304347826086939,0.07049779029112194
125,12.869565217391312,0.0016047575248135256
126,2.173913043478251,0.33724132002352547
127,6.347826086956502,0.041839557157207226
128,0.6086956521738784,0.7376042638218393
129,1.652173913043498,0.4377589088697885
130,1.826086956521749,0.4013010126611172
131,13.565217391304316,0.001133314565914827
132,3.1304347826086882,0.2090425641976615
133,2.4347826086956275,0.296001338014862
134,1.826086956521749,0.4013010126611172
135,0.34782608695650197,0.8403699701309062
136,7.304347826086939,0.025934687696119472
137,8.086956521739125,0.017536370142342807
138,3.7391304347826235,0.1541906866724413
139,2.347826086956502,0.30915483498901947
140,3.3913043478260647,0.18347952943681112
141,13.652173913043498,0.0010850958482160782
142,2.4347826086956275,0.296001338014862
143,3.7391304347826235,0.1541906866724413
144,3.2173913043478137,0.20014850716070218
145,1.826086956521749,0.4013010126611172
146,4.2608695652173765,0.11878563669440972
147,0.08695652173912549,0.9574533680683832
148,1.1304347826086882,0.5682366036329867
149,2.4347826086956275,0.296001338014862
150,2.695652173913061,0.25980443944554016
151,1.1304347826086882,0.5682366036329867
152,2.4347826086956275,0.296001338014862
153,5.826086956521749,0.05431018621163179
154,1.1304347826086882,0.5682366036329867
155,0.34782608695650197,0.8403699701309062
156,1.1304347826086882,0.5682366036329867
157,3.7391304347826235,0.1541906866724413
158,6.869565217391312,0.03223241651740532
159,1.826086956521749,0.4013010126611172
160,1.1304347826086882,0.5682366036329867
161,1.652173913043498,0.4377589088697885
162,1.652173913043498,0.4377589088697885
163,5.826086956521749,0.05431018621163179
164,3.3913043478260647,0.18347952943681112
165,0.34782608695650197,0.8403699701309062
166,3.1304347826086882,0.2090425641976615
167,1.0434782608695627,0.5934874977560287
168,1.652173913043498,0.4377589088697885
169,4.956521739130437,0.08388899270179818
170,2.173913043478251,0.33724132002352547
171,0.08695652173912549,0.9574533680683832
172,3.3913043478260647,0.18347952943681112
173,1.826086956521749,0.4013010126611172
174,0.34782608695650197,0.8403699701309062
175,1.652173913043498,0.4377589088697885
176,4.521739130434753,0.10425978464335212
177,1.652173913043498,0.4377589088697885
178,1.652173913043498,0.4377589088697885
179,2.4347826086956275,0.296001338014862
180,2.173913043478251,0.33724132002352547
181,8.434782608695627,0.014737038852725134
182,0.6086956521738784,0.7376042638218393
183,1.652173913043498,0.4377589088697885
184,1.1304347826086882,0.5682366036329867
185,3.2173913043478137,0.20014850716070218
186,1.826086956521749,0.4013010126611172
187,0.6086956521738784,0.7376042638218393
188,1.652173913043498,0.4377589088697885
189,1.1304347826086882,0.5682366036329867
190,0.7826086956521863,0.6761743325317434
191,0.2608695652173765,0.8777137332821888
192,1.652173913043498,0.4377589088697885
193,0.6086956521738784,0.7376042638218393
