roi,statistic,p_value
0,1.9000000000000228,0.38674102345449685
1,0.15555555555557576,0.9251699970341927
2,4.4883720930232744,0.10601379556364036
3,1.5802469135802215,0.45378876851923533
4,1.8620689655172258,0.39414576240482463
5,0.34782608695650197,0.8403699701309062
6,1.181818181818174,0.5538235798307609
7,0.6086956521738784,0.7376042638218393
8,3.2173913043478137,0.20014850716070218
9,3.7471264367816066,0.15357546280530904
10,0.07999999999996059,0.9607894391523422
11,0.6813186813186713,0.7113011783287
12,2.173913043478251,0.33724132002352547
13,5.999999999999975,0.04978706836786456
14,2.347826086956502,0.30915483498901947
15,2.695652173913061,0.25980443944554016
16,0.8131868131867958,0.6659148918694477
17,5.066666666666669,0.07939393227707808
18,0.2666666666666515,0.875173319042954
19,3.0888888888888584,0.2134304107426378
20,0.8131868131867958,0.6659148918694477
21,0.08695652173912549,0.9574533680683832
22,3.7391304347826235,0.1541906866724413
23,1.9999999999999727,0.3678794411714474
24,1.1304347826086882,0.5682366036329867
25,0.08695652173912549,0.9574533680683832
26,3.2173913043478137,0.20014850716070218
27,1.2093023255813873,0.5462649509478241
28,0.2500000000000221,0.8824969025845857
29,0.531645569620256,0.7665749641923315
30,1.4482758620689733,0.4847422701532459
31,0.4691358024691414,0.7909125281309578
32,0.22580645161293256,0.8932370982332745
33,6.740740740740712,0.03437690279914792
34,0.39999999999997726,0.8187307530779911
35,1.2405063291138865,0.5378082663670625
36,1.0434782608695627,0.5934874977560287
37,0.08988764044943309,0.956051191065473
38,0.5818181818181487,0.7475836370778337
39,1.7590361445783078,0.414982855236006
40,0.7045454545454441,0.703088344459383
41,0.49350649350649944,0.7813334663163513
42,1.6842105263157625,0.4308026151974411
43,1.1666666666666314,0.5580351457700569
44,4.2608695652173765,0.11878563669440972
45,1.7752808988763917,0.4116258598227144
46,3.505617977528067,0.1732864993288528
47,0.34782608695650197,0.8403699701309062
48,1.472527472527475,0.47889987326863115
49,1.4022988505747231,0.4960148439991614
50,6.189189189189155,0.04529337091609403
51,0.022471910112328894,0.9888269325324358
52,4.769230769230757,0.09212440522976988
53,0.3058823529411899,0.8581802015150007
54,0.9135802469135605,0.633313243709958
55,1.652173913043498,0.4377589088697885
56,6.521739130434753,0.0383550313112513
57,0.06666666666663382,0.9672161004820218
58,0.15384615384617384,0.9259610786423067
59,4.023809523809513,0.1337337010547299
60,0.07228915662647041,0.964500837498011
61,0.6813186813186713,0.7113011783287
62,0.34782608695650197,0.8403699701309062
63,0.5494505494505469,0.7597808255517856
64,1.5999999999999093,0.4493289641172421
65,0.7042253521126729,0.703200883609914
66,2.0789473684210376,0.353640759702293
67,6.919540229885055,0.031436988081565816
68,1.74418604651162,0.4180755909323477
69,0.8051948051947935,0.6685812142077181
70,1.837209302325568,0.3990755023035716
71,3.9767441860464983,0.13691813410760595
72,0.8181818181818311,0.664253842864291
73,0.6588235294117273,0.719346754151384
74,1.6774193548386986,0.4322679288047995
75,0.9473684210526236,0.6227038648477525
76,0.2769230769231014,0.8706967389612214
77,1.652173913043498,0.4377589088697885
78,0.9655172413792554,0.6170787554426983
79,1.9999999999999727,0.3678794411714474
80,4.8395061728394895,0.08894357612515015
81,2.695652173913061,0.25980443944554016
82,5.820224719101116,0.05446960934452159
83,4.471910112359561,0.10688999513826901
84,0.6024096385542141,0.7399262060747087
85,4.945945945945912,0.08433376393619664
86,2.835164835164818,0.2422990873974858
87,1.8292682926829187,0.4006631833714044
88,0.4210526315789235,0.8101577349324365
89,1.4615384615384788,0.4815384334071251
90,4.172839506172828,0.1241307599718497
91,0.43750000000005684,0.803522573689038
92,6.21978021978024,0.04460585681346439
93,1.7499999999999472,0.41686201967851955
94,1.325581395348853,0.5154109694210316
95,1.0666666666666642,0.5866462195100324
96,6.750000000000015,0.034218118311665775
97,8.836363636363657,0.01205613261041335
98,3.1954022988505435,0.20236118181279114
99,0.09090909090908574,0.9555630362682868
100,1.0000000000000158,0.6065306597126288
101,3.0930232558139297,0.21298966663356594
102,2.818181818181836,0.24436533250889786
103,0.6888888888888788,0.7086139185332367
104,0.09876543209875982,0.9518167844230919
105,1.9655172413793338,0.37427718463329596
106,0.06976744186043074,0.9657177024852904
107,1.826086956521749,0.4013010126611172
108,1.9999999999990126,0.367879441171624
109,1.9999999999990126,0.367879441171624
110,1.5312499999999538,0.4650431881340671
111,1.0000000000000886,0.6065306597126066
112,5.688888888888856,0.05816657252767694
113,2.659340659340652,0.26456446597935585
114,1.9999999999990126,0.367879441171624
115,,
116,,
117,,
118,1.0263157894736603,0.5986022679959642
119,7.420289855072421,0.024473976061562784
120,0.5294117647059292,0.7674316319715561
121,0.6363636363636398,0.7274705090242823
122,0.5000000000000218,0.7788007830713964
123,5.727272727272699,0.05706088840603436
124,0.40625000000001776,0.8161762130223326
125,3.9277108433734913,0.14031639784542368
126,1.1666666666666314,0.5580351457700569
127,6.395061728395053,0.04086297575399911
128,1.1481481481481315,0.5632261331224637
129,1.94736842105259,0.3776889859517202
130,3.7391304347826235,0.1541906866724413
131,3.0704225352112773,0.21541017716973357
132,2.947368421052648,0.22907994981548568
133,0.43835616438353675,0.8031786735985845
134,5.034482758620674,0.08068187071542911
135,0.2608695652173765,0.8777137332821888
136,1.1304347826086882,0.5682366036329867
137,1.3913043478260647,0.49874907076230013
138,0.09876543209875982,0.9518167844230919
139,11.47126436781607,0.0032288405019884952
140,4.2608695652173765,0.11878563669440972
141,1.3913043478260647,0.49874907076230013
142,1.0434782608695627,0.5934874977560287
143,2.4347826086956275,0.296001338014862
