roi,centrality
0,-0.3132463475379244
1,0.14696719038840375
2,-0.42212948866363836
3,0.6000220832612873
4,-0.4997136163459337
5,0.24960418653278904
6,-0.463791836998209
7,0.8986607998980737
8,-0.21478754950964263
9,-0.16683341887412179
10,-0.29600566688535684
11,-0.06795861168138258
12,-0.3808157172884527
13,0.38075202913267586
14,-0.2483950219371546
15,0.8979129778382553
16,-0.25886624279513337
17,0.5792798974206089
18,0.03470890828297775
19,0.9798440013203632
20,0.10645295079312121
21,1.479821869903891
22,-0.3202618960205752
23,0.7470213496735217
24,-0.4291431432655277
25,0.5076097229108429
26,0.007932502525059417
27,0.5586006790857351
28,-0.29662137641369324
29,0.2796210539863379
30,-0.31590202045938187
31,0.4696542511820711
32,-0.15096807466451392
33,0.4848544568437925
34,0.1542335867010909
35,0.8727311130366237
36,0.1876382501676415
37,0.32852544708655285
38,-0.3322093093725497
39,0.05419917190372566
40,-0.1464383519896344
41,0.8711015579215321
42,0.05742368757932725
43,0.8359397888312593
44,-0.13580216546750842
45,0.3566230882836718
46,-0.23936963799718777
47,0.4946077390759547
48,-0.15354855623795804
49,0.8829358646632742
50,0.44401753875133493
51,1.1852832500660717
52,-0.03106487103389307
53,-0.13253230336695646
54,-0.43011401729588167
55,0.08022061535077163
56,-0.2989512711022468
57,-0.400937364083664
58,0.12289868762170518
59,0.6176786651661632
60,-0.3570146917868124
61,0.17745961843739363
62,0.0659594033657693
63,0.20507590328640599
64,0.1447927158477081
65,0.22138134178306682
66,0.03239100767095289
67,0.11709440887727682
68,-0.46799634260280676
69,0.4727607946269526
70,-0.37923020885181025
71,0.041294849986506
72,-0.5135777821918723
73,0.32084514628665817
74,-0.37529871729526637
75,0.06628477119963898
76,0.0853371451965178
77,0.6078903602927133
78,-0.816978204566223
79,-0.005648759908386256
80,-0.11752564866637301
81,0.05697607630429944
82,-0.23626956192788867
83,0.24097006733373386
84,-0.16252417186578366
85,0.4605820712584988
86,-0.46118207203299555
87,0.29214381697456127
88,0.011301175933594502
89,1.1139630340896074
90,-0.12072411109850946
91,0.5132296189715078
92,-0.6503732554280268
93,0.46016151628907165
94,-0.3361461865953835
95,0.7613939370746156
96,-0.1747182768941038
97,0.6663107019195919
98,-0.25085363378943426
99,0.2101148140909879
100,0.18886398600816348
101,0.19974461250138367
102,-0.0879986596990384
103,0.20418847097421808
104,0.08777818260498427
105,0.5132141050976579
106,-0.1716100160605023
107,0.17509696309415665
108,-0.10092458135377823
109,0.015244143282869198
110,-0.17634690510349732
111,-0.0767933921851234
112,0.3455769433012735
113,0.8873612205656443
114,0.08990140407167871
115,
116,
117,0.5006939068796682
118,0.23509320215499208
119,0.566648105185617
120,-0.29448471859932995
121,0.5139049664590939
122,-0.10251734650621053
123,0.3435661798733777
124,-0.17087642843492967
125,-0.385541234938728
126,0.03355309316480425
127,-0.0701862946267088
128,-0.04359260408025103
129,0.09001744152342284
130,-0.007306424901283343
131,0.1395298227763069
132,-0.13665033867054663
133,0.261923761555016
134,-0.19918789692012656
135,0.3902076694067736
136,-0.025410068662044028
137,-0.11241612607647683
138,-0.19097144830573204
139,0.3419262321919038
140,-0.02765566913783164
141,0.627064810971769
142,0.07318509618406739
143,0.3377895805604161
144,-0.08923575437195892
145,0.5655235557623388
146,-0.23184607681202407
147,-0.01708026967448994
148,0.005951809531270391
149,0.21504126255865844
150,-0.3881429067294289
151,0.4310670123529666
152,-0.1268633175620188
153,0.051882934877633465
154,-0.04472019690327138
155,0.34410513694914463
156,-0.27511022012395786
157,0.6352530688193923
158,-0.2319404032530541
159,-0.07828434062506065
160,-0.4059104718323559
161,-0.10118086365308694
162,-0.34968524426094566
163,0.3824189847711686
164,-0.3193631097557461
165,0.5688424806172663
166,0.37444982735983007
167,1.1676106346490005
168,-0.04031783235652559
169,0.6647318985339112
170,-0.030221503576686393
171,0.05567237982650826
172,0.14790668607848603
173,1.0144293171222865
174,-0.39972918304276345
175,0.3935821902047563
176,-0.24117451985395952
177,0.23163301574895384
178,-0.5546292792373889
179,0.5714987161582168
180,-0.1344449514532
181,0.10302538311756483
182,-0.25893107534265897
183,0.166156702166166
184,-0.12963747581610355
185,0.04302195900199954
186,-0.11394679406643612
187,0.3071246013061369
188,-0.1784497354321614
189,0.12487848379378472
190,-0.07555690116405003
191,0.5066400848291666
192,-0.08612771092184303
193,0.22738132055450003
194,0.20329283703345188
195,0.48162110953549214
196,0.11643628492573142
197,0.877413079475804
198,0.032056875601996465
199,0.25109196584719823
200,-0.20541131085276387
201,0.4355336930494662
202,-0.42863323080918286
203,0.5378969937906295
204,0.015312190025941433
205,0.23596753573621587
206,-0.13073421736814037
207,0.2851036417801017
208,-0.09018490774899894
209,0.22742363677509952
210,-0.6961030752455679
211,-0.3957864828687104
212,-0.5996184295917473
213,-0.399404543302503
214,-0.286768734963852
215,0.08857618601550005
216,-0.60009088230494
217,0.06727877904166242
218,0.4549219933274545
219,0.47469353644789275
220,0.39217962652558946
221,0.030998572255968887
222,0.4574530637876932
223,-0.5370134180125635
224,0.5748361073368179
